time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1405456836290,4.20988171402,15.6875920061,1.16462676535,-4.99600361081e-15,9.80665142169,-2.20379270388e-14,
1405456836291,2.60687114149,19.2751771313,1.09005080475,4.10782519111e-15,9.80664979623,-1.25455201783e-14,
1405456836292,2.49738003545,19.3886615618,2.43715563948,1.49880108324e-14,9.80664981149,2.14828155265e-14,
1405456836293,4.19040863383,16.7026456599,2.60807467455,3.53050921831e-14,9.80664996988,-1.88737914186e-14,
1405456836294,3.46362789679,13.7033690358,1.51574253803,-3.77475828373e-15,9.80665267606,7.66053886991e-15,
1405456836318,3.3238782618,11.3497600952,-0.489984465627,-4.38538094727e-15,9.80665157653,3.20299342604e-14,
1405456836318,3.10839774079,9.60491028268,-1.98198171802,-1.67088565206e-14,9.80664957907,5.10702591328e-15,
1405456836324,2.7627665446,8.28083576843,-2.77779401297,-2.38697950294e-14,9.80664998291,6.88338275268e-15,
1405456836362,2.1918957222,8.05256327893,-3.01977698045,3.08919556602e-14,9.80665149521,7.88258347484e-15,
1405456836364,1.43426280992,8.0536711892,-3.10569409329,-1.08080211447e-13,9.80664916749,7.21644966006e-15,
1405456836364,0.416317655147,8.36185988704,-2.94961081004,-9.69120617089e-14,9.80665047328,8.10462807976e-15,
1405456836365,-0.206046143196,8.32638484593,-2.36563944266,-3.35009797681e-14,9.80665047953,0.0,
1405456836390,-0.626809370215,7.88970792952,-1.63386223163,-2.47579734491e-14,9.80665043036,1.04360964315e-14,
1405456836391,-0.993546981805,7.64361832352,-0.782830400293,-1.78190795452e-14,9.80665190069,1.68753899743e-14,
1405456836393,-1.34034729748,8.02408949529,-0.0541425603074,2.18713935851e-14,9.80665117893,-5.44009282066e-15,
1405456836426,-1.34858096622,8.42095864218,0.537979186087,1.70974345792e-14,9.80665059274,7.66053886991e-15,
1405456836426,-1.16591283499,8.38179744586,0.773269408294,-3.66373598126e-15,9.80665224658,7.88258347484e-15,
1405456836427,-0.882079580705,8.03026546073,0.703352766144,-1.11022302463e-15,9.80665153252,1.18793863635e-14,
1405456836433,-0.523228848989,7.45757023196,0.468240229671,-6.32827124036e-15,9.80665165633,-1.29896093881e-14,
1405456836461,-0.508066804351,6.8365699431,0.132521800862,-5.55111512313e-15,9.80665037177,1.66533453694e-14,
1405456836462,-0.417788751321,6.15393370709,-0.111587862305,-7.77156117238e-15,9.8066503783,7.77156117238e-15,
1405456836463,-0.440899032183,5.53243382047,-0.263228522014,-2.22044604925e-15,9.80665137138,-5.88418203051e-15,
1405456836482,-0.782413843817,5.49176156407,-0.528415077773,-3.33066907388e-15,9.80665130195,-1.07691633389e-14,
1405456836500,-0.853462211139,5.57062042509,-0.710756676308,-6.88338275268e-15,9.80665087657,-6.2172489379e-15,
1405456836500,-0.474831116442,5.68212669689,-0.822701878373,2.22044604925e-16,9.80665123221,-4.10782519111e-15,
1405456836504,-0.0891306823741,5.69737969308,-0.888141626043,9.7699626167e-15,9.80665012554,6.2172489379e-15,
1405456836512,0.132223066383,5.87347555855,-0.770229436027,-3.33066907388e-15,9.80665190412,2.33146835171e-15,
1405456836532,-0.0538042249683,6.17915374955,-0.67302879024,2.22044604925e-16,9.80665113689,-7.21644966006e-15,
1405456836534,-0.282087882591,6.59101809302,-0.581368566765,2.88657986403e-15,9.80665259433,1.37667655054e-14,
1405456836553,-0.542347427954,7.18678139661,-0.609216941414,-2.88657986403e-15,9.80665077367,1.07691633389e-14,
1405456836554,-0.786582148198,7.95070802685,-0.825989185202,1.15463194561e-14,9.80665136429,1.22124532709e-15,
1405456836564,-1.09460426313,8.81556080792,-1.02135022169,-3.99680288865e-15,9.80665151061,-7.88258347484e-15,
1405456836591,-1.51171457641,9.91858824514,-1.07002155455,1.04360964315e-14,9.80665011028,9.21485110439e-15,
1405456836592,-1.97999779179,11.0601020876,-0.779174044551,-1.02140518266e-14,9.80665070619,8.32667268469e-15,
1405456836593,-2.17428190509,11.994036352,-0.589865231889,7.77156117238e-15,9.80665192537,6.88338275268e-15,
1405456836623,-1.49688329595,12.1106270185,-0.800647915827,-5.3290705182e-15,9.80665029795,1.15463194561e-14,
1405456836624,-0.613575314719,11.6890806905,-1.25546492113,-1.39888101103e-14,9.80665140419,-2.22044604925e-16,
1405456836625,0.857616366399,12.2361636077,-1.80745054242,2.22044604925e-16,9.80664942121,1.11022302463e-15,
1405456836634,1.73490068445,12.6739020247,-1.35136739843,-3.66373598126e-15,9.80665199612,-1.44328993201e-15,
1405456836680,1.16529330936,12.7712118846,0.10951441834,-7.77156117238e-16,9.80664986131,-6.99440505514e-15,
1405456836681,-0.23793057543,12.5405004631,1.52113262271,8.32667268469e-15,9.80665036011,-1.82076576039e-14,
1405456836683,-2.27065615501,11.5925234981,2.27253791948,3.66373598126e-15,9.80665114005,5.44009282066e-15,
1405456836685,-4.15621410403,9.99385280128,1.60958498195,-1.66533453694e-14,9.80664970013,-3.77475828373e-15,
1405456836723,-5.30551346636,8.4335686686,-0.586558177768,-2.55351295664e-15,9.80665126843,1.58761892521e-14,
1405456836725,-6.23454699624,8.92184037234,-3.3021055738,2.22044604925e-15,9.80665119773,2.99760216649e-15,
1405456836726,-5.44742544247,12.0337812608,-5.96197662221,3.33066907388e-15,9.80664902915,4.32986979604e-15,
1405456836727,-2.09310970023,16.5436565116,-6.08012667396,5.99520433298e-15,9.80665046428,2.44249065418e-15,
1405456836728,0.78857642612,17.657881354,-1.3989676807,-2.22044604925e-16,9.80665174996,-5.3290705182e-15,
1405456836789,3.22439182359,14.9526659376,1.32936559386,2.6645352591e-15,9.80665131219,2.55351295664e-15,
1405456836792,5.14274525689,13.0342705136,1.10086353253,-6.66133814775e-15,9.80664938908,4.99600361081e-15,
1405456836794,5.26666985012,11.7128444508,0.140718010874,1.99840144433e-15,9.80665115671,-5.44009282066e-15,
1405456836795,5.17845673216,11.7049108992,0.305259963369,-4.4408920985e-15,9.80665081806,-3.44169137634e-15,
1405456836797,5.78642431561,12.1629126938,1.99897989063,3.10862446895e-15,9.80665069635,-8.881784197e-15,
1405456836798,5.77070908575,11.1370026001,4.27553892842,-2.22044604925e-15,9.80665074015,-4.4408920985e-15,
1405456836800,5.59107355437,8.84552492345,4.45818958274,7.32747196253e-15,9.80665106797,-6.43929354283e-15,
1405456836823,5.06470105528,7.38432610383,2.6065976515,7.9936057773e-15,9.80665212556,-8.881784197e-16,
1405456836824,4.13433766159,7.76669602364,1.19941411734,-4.4408920985e-15,9.80665204066,5.3290705182e-15,
1405456836829,2.74127215319,8.24858377421,0.541581078339,6.66133814775e-16,9.80665167052,1.33226762955e-15,
1405456836857,1.25377176258,7.94172078718,-0.0939203805342,6.43929354283e-15,9.80665121792,-2.88657986403e-15,
1405456836858,0.4340837468,7.06827773895,-0.181675285678,3.33066907388e-15,9.80664998494,1.11022302463e-15,
1405456836858,0.172307023927,6.66720549159,-0.148688069747,1.27675647832e-14,9.80664992091,9.32587340685e-15,
1405456836871,0.298899654067,7.02735037925,-0.356108562311,1.33226762955e-15,9.80665047939,-9.54791801178e-15,
1405456836907,0.461819384641,7.81285686479,-0.70711394192,-1.55431223448e-15,9.80665115436,3.77475828373e-15,
1405456836907,0.373353744203,8.48494141228,-0.932788857417,3.10862446895e-15,9.80665020576,-5.99520433298e-15,
1405456836908,0.294740071325,8.72670192591,-0.48570837929,5.66213742559e-15,9.80664961018,-1.11022302463e-15,
1405456836908,0.240874248111,8.95016555846,0.366456456338,-1.80966353014e-14,9.80665132347,-8.881784197e-15,
1405456836913,0.393867132313,9.16015300374,1.15533354723,1.21014309684e-14,9.80665078238,6.2172489379e-15,
1405456836930,0.836235809933,9.12975600934,1.65752089011,1.28785870857e-14,9.80665197927,-3.5527136788e-15,
1405456836968,1.18846252662,9.11379208424,1.94982676314,7.32747196253e-15,9.80665085518,8.881784197e-15,
1405456836969,1.38044510375,9.03136731677,2.05848787478,-2.44249065418e-15,9.80664996909,-1.74305014866e-14,
1405456836970,1.51503827416,9.18810549451,1.89150004391,3.44169137634e-15,9.8066516392,4.10782519111e-15,
1405456836970,1.27933782698,9.24510417037,1.57647929769,-2.33146835171e-15,9.80664926034,9.32587340685e-15,
1405456836975,0.695073691537,9.42521174462,0.995803078134,-2.12607709216e-14,9.80665148626,5.05151476204e-15,
1405456837005,0.320702972539,9.18200454886,0.29854489435,3.15858450506e-14,9.80665039916,-3.03645997235e-14,
1405456837005,-0.0315621623509,8.81011609027,-0.134389578775,-7.43849426499e-15,9.80665061542,2.22044604925e-16,
1405456837006,-0.127820460991,8.29802919073,-0.0127153481526,-1.20459198172e-14,9.80665128354,-5.71764857682e-15,
1405456837013,-0.138165363984,7.98287726766,0.228352791386,-8.54871728961e-15,9.80665143564,6.05071548421e-15,
1405456837041,0.0692851935696,8.26897007119,0.379172143298,3.49720252757e-14,9.80665018089,-1.49324996812e-14,
1405456837042,0.617103109124,8.35291115728,0.520607810779,-3.95239396767e-14,9.80664863032,5.05151476204e-15,
1405456837044,0.657932691082,8.01153101379,0.705945622482,2.57294185957e-14,9.80665017004,-2.77555756156e-15,
1405456837067,0.100949054493,7.99445380607,0.812540439225,-7.17481629664e-15,9.80665143156,-4.05231403988e-15,
1405456837068,-0.664211141585,8.20092897893,0.717406557122,-4.08596854268e-12,9.80665117803,1.14352971536e-14,
1405456837073,-1.22046974047,8.41904572115,0.462515928907,-1.07552855511e-13,9.80665164065,7.9936057773e-15,
1405456837102,-1.2464912105,8.24139691006,0.203854872946,-2.07611705605e-14,9.8066519935,-2.38697950294e-14,
1405456837103,-1.07111418597,7.95055119458,-0.0856657065778,7.82707232361e-15,9.80664980691,8.65973959208e-15,
1405456837105,-0.934628992139,7.6900202499,-0.256633592717,2.49245069028e-14,9.80664958844,1.55431223448e-14,
1405456837113,-0.660316302908,7.56854030742,-0.355569236411,1.38777878078e-14,9.8066513829,9.10382880193e-15,
1405456837137,-0.489076964666,7.3947047075,-0.133870540455,-1.04360964315e-14,9.80664988038,6.43929354283e-15,
1405456837138,-0.567819267965,7.41423767547,0.154396025167,-5.77315972805e-15,9.80665197423,9.43689570931e-15,
1405456837144,-0.819089357063,7.76091567557,0.36483074134,-8.99280649946e-15,9.8066506455,-9.21485110439e-15,
1405456837173,-0.919986490814,8.33959829973,0.395681995554,1.08801856413e-14,9.80664938609,7.32747196253e-15,
1405456837174,-0.861393661118,8.91739535679,-0.21362090047,-1.05471187339e-14,9.8066509815,2.22044604925e-16,
1405456837175,-0.860349959095,9.27372997647,-0.669680422994,-1.44328993201e-15,9.80665004284,1.04360964315e-14,
1405456837208,-0.522599919251,9.32088504607,-0.738325316301,2.77555756156e-15,9.80665001177,-4.88498130835e-15,
1405456837209,-0.455304961607,9.29545483372,-0.391115985548,-6.77236045021e-15,9.8066509273,-4.4408920985e-16,
1405456837210,-1.00708325198,9.25011389122,0.207838429327,-6.77236045021e-15,9.80665101796,8.43769498715e-15,
1405456837234,-1.96856428507,9.1464064117,0.911115021116,1.57651669497e-14,9.80664938834,-4.66293670343e-15,
1405456837234,-3.01502545732,9.1092813821,1.15696053658,-5.3290705182e-15,9.80665020363,1.26565424807e-14,
1405456837235,-3.33058380684,9.34240988662,0.831718960481,8.881784197e-16,9.80665061727,-4.4408920985e-15,
1405456837244,-2.79299382915,9.49789617364,0.104672989665,1.02140518266e-14,9.80664868506,-6.88338275268e-15,
1405456837272,-2.01832796218,9.78342778888,-0.479637368724,3.77475828373e-15,9.80665178451,-1.7763568394e-15,
1405456837273,-1.48197290478,10.1500147878,-0.816449363488,-2.88657986403e-15,9.80665027991,6.43929354283e-15,
1405456837275,-0.844806759406,10.3075463005,-1.00563923261,5.99520433298e-15,9.80664964928,-2.88657986403e-15,
1405456837306,-0.382318244377,10.2183444256,-0.792988308974,7.54951656745e-15,9.8066504198,3.77475828373e-15,
1405456837307,-0.309644240804,9.97041591928,-0.233004182074,1.08801856413e-14,9.80665110896,7.9936057773e-15,
1405456837307,-0.641002751043,10.6137919142,-0.404311070193,-5.99520433298e-15,9.80665051968,-8.21565038223e-15,
1405456837313,-1.48604800848,10.774555535,-0.174112962591,-2.6645352591e-15,9.80665247972,-2.22044604925e-15,
1405456837329,-0.793696913213,10.2159236465,0.498301149656,3.10862446895e-15,9.80665068921,-5.55111512313e-15,
1405456837347,0.577997302454,9.30477970001,1.31372335128,1.7763568394e-15,9.80665113803,2.88657986403e-15,
1405456837347,2.03538578897,8.72387301894,2.00369430999,9.54791801178e-15,9.80665199113,-1.66533453694e-15,
1405456837375,3.00775585721,8.90212751134,2.4233176577,5.77315972805e-15,9.80665057536,2.44249065418e-15,
1405456837375,3.56561563513,10.2114152114,2.48230088348,5.77315972805e-15,9.80665058389,6.77236045021e-15,
1405456837376,4.05023913519,12.8201311388,2.40070126593,1.06581410364e-14,9.80665089572,-5.55111512313e-15,
1405456837407,4.92352660085,15.8985661247,2.72954255939,1.49880108324e-14,9.80665019428,2.13440376484e-14,
1405456837408,3.73840560986,19.3574988216,2.80069514758,8.881784197e-16,9.80664910439,-1.60330082544e-13,
1405456837408,3.54490476011,19.9026241397,3.12168347092,-6.2172489379e-15,9.80665144667,4.8766719829e-13,
1405456837413,5.03911227329,19.0247419838,2.30663169542,-1.31006316906e-14,9.80665147506,9.32656729624e-14,
1405456837428,3.53508875976,15.5039920938,-0.137715506066,1.0325074129e-14,9.8066505835,1.1046719095e-14,
1405456837446,2.70715622107,11.9262202482,-2.81846458077,5.3290705182e-15,9.80664994235,-3.01918212653e-13,
1405456837446,2.09777791342,9.85118133752,-4.11694932159,-9.32587340685e-15,9.80665203749,1.07150399664e-13,
1405456837463,1.94779251841,9.11051576307,-4.2582383273,-1.98729921408e-14,9.80665095076,1.25455201783e-14,
1405456837478,2.13988046986,8.05443917027,-4.03081269672,-9.65894031424e-15,9.80665160186,1.73194791842e-14,
1405456837479,2.46346075186,6.61617586542,-4.09319404239,2.57294185957e-14,9.8066512431,-1.96509475359e-14,
1405456837495,1.39595306249,6.64949269514,-3.70154343148,-3.20299342604e-14,9.80665006583,1.88737914186e-15,
1405456837496,-0.272925562771,7.17283814068,-2.99060400306,-1.29035671037e-13,9.80665149355,1.35447209004e-14,
1405456837515,-1.1739630391,7.4129607022,-1.79157111377,1.39561973089e-13,9.80665168102,0.0,
1405456837515,-1.81105493393,7.42923810365,-0.412582536281,7.41073868937e-15,9.80664959541,1.11022302463e-16,
1405456837524,-2.01303904609,7.42143692953,0.749789985852,2.19269047363e-14,9.80665230626,8.77076189454e-15,
1405456837548,-1.93132108564,7.79921278127,1.3992662878,3.38618022511e-15,9.80665017051,1.64313007645e-14,
1405456837548,-1.77903092906,8.18019166243,1.46931587433,1.68753899743e-14,9.80665029207,9.27036225562e-15,
1405456837553,-1.44474081117,8.39678664588,1.11567310263,-3.21964677141e-15,9.80665162675,1.79856129989e-14,
1405456837587,-0.977423759255,8.1096285521,0.713259021702,-5.21804821574e-15,9.80665015811,1.46549439251e-14,
1405456837588,-0.571932179984,7.37350354526,0.397033919474,-1.16573417586e-14,9.80665117324,1.02695629778e-14,
1405456837588,-0.197115935373,6.44815061366,0.124417835075,4.99600361081e-15,9.80665130791,-2.85327317329e-14,
1405456837593,-0.18323854435,5.83118203895,-0.242960609431,4.21884749358e-15,9.80664951489,1.88737914186e-15,
1405456837625,-0.218911857678,5.42790256142,-0.509586067784,-4.55191440096e-15,9.80665059508,6.99440505514e-15,
1405456837626,-0.310048760393,5.32162473625,-0.826814201748,1.7763568394e-15,9.80665141237,1.62092561595e-14,
1405456837626,-0.296552884739,5.30318321481,-1.14503824241,3.77475828373e-15,9.80665073723,-9.43689570931e-15,
1405456837656,-0.298908268782,5.25062192216,-1.2719693342,1.99840144433e-15,9.80664998687,1.68753899743e-14,
1405456837657,-0.358474875107,5.33857723257,-1.17638762885,-6.2172489379e-15,9.80665062926,-5.3290705182e-15,
1405456837658,-0.528704486518,5.62079249904,-0.866772602955,8.43769498715e-15,9.8066501625,6.10622663544e-15,
1405456837684,-0.710020603243,5.96937529918,-0.681645472482,-1.26565424807e-14,9.80665220682,-2.6645352591e-15,
1405456837684,-1.0404813795,6.49050893609,-0.747247183061,-1.7763568394e-15,9.80665081205,-5.77315972805e-15,
1405456837685,-1.54199064198,7.20529364333,-0.854348181516,1.33226762955e-15,9.80665049438,3.10862446895e-15,
1405456837694,-1.87001852367,7.99418279561,-0.876476652559,-9.7699626167e-15,9.80665118855,-2.99760216649e-15,
1405456837719,-1.97276425054,8.84146660236,-0.930927564565,2.44249065418e-15,9.80664906568,-1.66533453694e-15,
1405456837720,-2.0847717616,9.83879233075,-1.10549733844,6.66133814775e-15,9.80665271003,5.55111512313e-15,
1405456837725,-1.93405783565,10.6712470307,-1.69208053055,6.2172489379e-15,9.80665139495,-7.43849426499e-15,
1405456837758,-1.51705436458,10.9247582451,-2.41496820595,3.21964677141e-15,9.80664994288,5.66213742559e-15,
1405456837758,-1.38623968011,10.6939054647,-2.26395500954,2.44249065418e-15,9.80664980157,8.32667268469e-15,
1405456837759,0.098894468589,11.3839592588,-1.77042097768,9.10382880193e-15,9.80665039167,-1.23234755733e-14,
1405456837776,0.936260141965,13.0426367456,-1.38327953474,-1.1990408666e-14,9.80665084349,-2.12052597703e-14,
1405456837777,-0.156473045848,13.455774683,-0.494266962095,-2.10942374679e-15,9.80665169587,-6.43929354283e-15,
1405456837793,-1.39628608924,14.2189881056,0.423975460898,9.54791801178e-15,9.80665087295,1.12132525487e-14,
1405456837794,-3.2268804048,13.8219519987,1.11114055281,-1.84297022088e-14,9.8066522172,-1.16573417586e-14,
1405456837813,-4.47900088595,12.1888984141,0.664691921764,-5.44009282066e-15,9.80665028839,1.24344978758e-14,
1405456837815,-5.25683793546,10.3003718859,-0.839156342932,-7.77156117238e-16,9.8066503919,1.95399252334e-14,
1405456837825,-5.21548615774,10.2065945519,-3.00385251423,0.0,9.80664912982,4.66293670343e-15,
1405456837845,-3.87126800721,13.3004266615,-5.55833241614,6.66133814775e-15,9.80665181655,-1.25455201783e-14,
1405456837846,-0.69284120998,16.687640849,-5.77503509597,3.5527136788e-15,9.80665079274,7.88258347484e-15,
1405456837871,1.43704654331,16.335381302,-1.50819194013,-2.22044604925e-16,9.80664974391,-7.77156117238e-16,
1405456837872,3.27168894181,13.5996380497,1.00759025091,-7.54951656745e-15,9.80664966189,4.66293670343e-15,
1405456837874,4.40045792379,11.6834565575,0.763456076835,-3.99680288865e-15,9.80665115575,-1.55431223448e-15,
1405456837899,4.7800898074,10.7035907444,-0.184939415772,-4.4408920985e-16,9.80665158659,-2.6645352591e-15,
1405456837900,4.67855417207,10.9625280308,1.02334620367,-3.5527136788e-15,9.80665170091,-6.88338275268e-15,
1405456837905,4.63603530521,10.2366282179,2.729298716,-4.21884749358e-15,9.80665037924,-3.10862446895e-15,
1405456837928,4.81455885526,8.80438816787,3.24616715939,0.0,9.80664989259,2.88657986403e-15,
1405456837928,4.68587843205,8.01667602038,2.19886438967,8.881784197e-16,9.80665189595,-5.3290705182e-15,
1405456837945,3.92484137128,7.90042330606,1.22811476875,-2.22044604925e-15,9.8066504445,-1.33226762955e-15,
1405456837959,3.16230732519,7.94843652564,0.905822710075,1.11022302463e-15,9.80665019282,1.1768364061e-14,
1405456837960,2.3597103428,8.31099215415,0.760065487532,-6.55031584529e-15,9.80665140039,6.88338275268e-15,
1405456837977,1.5800470684,8.56571067877,0.450834571455,6.43929354283e-15,9.8066522219,1.04360964315e-14,
1405456837977,0.784483979146,8.26804186372,0.67075410128,-9.7699626167e-15,9.80665242351,5.77315972805e-15,
1405456837992,0.373449678157,7.95294259129,1.14549303407,-1.70974345792e-14,9.80665168849,2.88657986403e-15,
1405456837995,0.136067143149,8.35903010543,1.04059886044,-2.04281036531e-14,9.80665123833,2.6645352591e-15,
1405456838010,0.10872530082,9.16431995969,0.613312030707,-6.88338275268e-15,9.80665069292,-6.88338275268e-15,
1405456838027,0.295907679492,9.71258888027,0.582848489979,-2.44249065418e-14,9.80665007474,3.5527136788e-15,
1405456838027,0.407709054924,9.43419656678,0.77019701021,1.93178806285e-14,9.80665031521,-2.44249065418e-15,
1405456838043,0.508041073726,9.39112136339,1.0040488086,-6.88338275268e-15,9.80665076094,-5.99520433298e-15,
1405456838059,0.609630154892,9.27708035498,1.15390454429,-6.10622663544e-15,9.80665138228,1.7763568394e-15,
1405456838060,0.891187186484,9.01266131699,1.35631769433,2.68673971959e-14,9.80665117341,-2.99760216649e-15,
1405456838074,1.2562104572,8.68242328274,1.53362389713,-1.99840144433e-15,9.80664991211,-4.4408920985e-16,
1405456838074,1.30129372268,8.19416874068,1.60103510217,1.60704782814e-14,9.80665208082,1.45439216226e-14,
1405456838090,1.38258606238,8.11117742516,1.34419217732,-1.03111963412e-13,9.80665004594,1.56541446472e-14,
1405456838094,1.43365409888,8.0899130502,0.836876989545,-1.55153667691e-14,9.8066490419,-6.10622663544e-15,
1405456838108,1.26923964605,7.88149889448,0.327378533889,1.31856331409e-14,9.80665144178,6.77236045021e-15,
1405456838123,0.988700878919,7.72723624621,0.0738578777622,1.93151050709e-13,9.80665137135,1.84297022088e-14,
1405456838125,0.756623741626,7.35664926296,0.136765050553,-6.17561557448e-14,9.80665088055,-1.14352971536e-14,
1405456838140,0.303406814449,7.28819451462,0.261485311446,-6.05904215689e-14,9.80665210842,5.21804821574e-15,
1405456838164,-0.107250279264,7.67424699189,0.477761452156,-2.1371793224e-14,9.80665155008,-9.43689570931e-15,
1405456838165,-0.266948722172,8.23285766342,0.731708984967,1.72084568817e-15,9.80665170594,-9.21485110439e-15,
1405456838166,-0.362735511861,8.67285496115,1.03304537091,2.54796184151e-14,9.80665164738,5.77315972805e-15,
1405456838176,-0.702628507107,8.90224093782,1.2829327519,1.13797860024e-14,9.80665200155,1.11022302463e-15,
1405456838195,-1.00562105898,8.90210926906,1.3270485823,-1.30451205393e-14,9.80665026915,7.1054273576e-15,
1405456838213,-1.62526208349,9.07313896678,0.98431050173,-5.3290705182e-15,9.80665098724,9.54791801178e-15,
1405456838214,-2.2003580983,9.11241070506,0.587374818929,6.2172489379e-15,9.80665168924,0.0,
1405456838214,-2.36087439635,8.93506270515,0.213523776037,-5.21804821574e-15,9.80665141221,6.10622663544e-15,
1405456838226,-2.38986277699,8.73335111547,-0.0356017458806,6.10622663544e-15,9.80664964381,-1.3433698598e-14,
1405456838270,-2.16102519547,8.32474861575,-0.279529410356,6.99440505514e-15,9.80665174195,9.99200722163e-16,
1405456838270,-1.91115575114,7.87428874184,-0.17196324232,-3.88578058619e-15,9.8066496192,-4.55191440096e-15,
