time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409523028240,2.6617537,-9.534908,-2.9442697,-0.25947133,-9.577202,-2.0929084
1409523028242,2.847903,-9.660604,-3.3686419,-0.18019788,-9.555391,-2.1982775
1409523028264,2.7180176,-9.659407,-3.8205473,-0.09540771,-9.533685,-2.2956815
1409523028265,2.3229742,-9.404425,-3.9199066,-0.007965572,-9.510846,-2.390422
1409523028270,1.7106571,-9.35235,-3.345897,0.077649646,-9.487163,-2.4815576
1409523028292,1.1677719,-9.539697,-2.1930888,0.15395635,-9.465116,-2.56091
1409523028292,0.91099375,-9.642049,-1.2515689,0.21751258,-9.447449,-2.6208413
1409523028308,0.62009823,-9.828198,-0.8571242,0.26474252,-9.435254,-2.66013
1409523028322,0.24420857,-10.311228,-0.7577648,0.2899933,-9.426114,-2.6897418
1409523028322,-0.08678981,-10.776301,-0.6655881,0.3090037,-9.4221115,-2.7016137
1409523028339,-0.18914193,-10.952874,-0.42676646,0.3199743,-9.421511,-2.7024317
1409523028355,-0.39683893,-10.93791,-0.22744916,0.32990417,-9.4218025,-2.7002199
1409523028356,-0.87208796,-10.980408,-0.13108255,0.33961132,-9.42103,-2.7017138
1409523028372,-1.3862427,-11.354502,-0.22685061,0.35087037,-9.419313,-2.7062602
1409523028373,-1.7776948,-11.853094,-0.32680854,0.3692045,-9.417732,-2.709318
1409523028390,-2.0721815,-12.158355,-0.32561144,0.39623484,-9.41695,-2.708221
1409523028391,-2.6701334,-12.304401,-0.1448492,0.43105596,-9.417906,-2.6995683
1409523028409,-4.2556934,-12.902951,-0.7284359,0.46091363,-9.421632,-2.6815722
1409523028422,-5.883152,-13.926473,-1.7699136,0.47473553,-9.4274,-2.6587868
1409523028423,-6.8186865,-14.16709,-3.4757824,0.4638,-9.435241,-2.6327755
1409523028438,-6.235698,-13.412916,-1.2814964,0.429175,-9.439395,-2.6237452
1409523028442,-4.903325,-12.748526,0.5823896,0.39119393,-9.443627,-2.61443
1409523028455,-4.8781857,-12.879009,0.59615624,0.35863853,-9.440522,-2.6302729
1409523028475,-5.140351,-12.563574,-0.5895722,0.32959217,-9.432468,-2.662762
1409523028476,-4.7375264,-11.683704,-1.2641385,0.31215602,-9.414119,-2.728982
1409523028488,-4.223372,-11.179725,-0.3393781,0.32734716,-9.389611,-2.8104134
1409523028490,-4.1545386,-11.835736,2.6515784,0.35847455,-9.364076,-2.8906653
1409523028506,-3.582923,-12.810176,11.508329,0.38174057,-9.345632,-2.946831
1409523028521,-3.4943373,-13.706804,15.430032,0.38679728,-9.370275,-2.866827
1409523028523,-3.0101101,-13.160328,8.090008,0.37417,-9.432288,-2.6575058
1409523028538,-2.1936872,-12.033856,3.3105824,0.36270958,-9.477014,-2.4950013
1409523028543,-1.395221,-11.228208,5.183447,0.36237538,-9.518617,-2.3313055
1409523028560,-2.2170308,-11.530476,1.9752164,0.34699374,-9.580942,-2.062889
1409523028562,-2.6803088,-11.632229,-0.12150574,0.2985992,-9.630558,-1.8258106
1409523028570,-2.7563248,-11.5616,-2.297835,0.23356202,-9.673507,-1.593464
1409523028591,-2.4899697,-11.314998,-5.0302176,0.14755349,-9.710286,-1.3634254
1409523028591,-2.1739352,-12.106879,-5.523423,0.033185426,-9.738249,-1.1557779
1409523028611,-2.3181858,-12.621633,-4.5022964,-0.10500461,-9.7586775,-0.9631066
1409523028612,-1.8525136,-12.409147,-3.667917,-0.2567009,-9.773097,-0.76881224
1409523028622,-1.2300211,-12.310387,-3.1962593,-0.41837353,-9.780235,-0.5850818
1409523028647,1.5454572,-14.537593,-1.3724761,-0.5892537,-9.780318,-0.4105392
1409523028648,3.6236243,-17.310078,-0.3681085,-0.7398799,-9.776023,-0.22883327
1409523028651,6.631939,-19.512743,-0.7673417,-0.86787415,-9.768069,-0.04480454
1409523028676,7.5285673,-19.608511,-2.3660698,-0.95014274,-9.759571,0.13562143
1409523028676,4.602853,-18.020557,-2.9867666,-1.025647,-9.747661,0.31868222
1409523028682,2.2307975,-14.604032,-4.059369,-1.1369437,-9.726345,0.5253276
1409523028690,-0.045489833,-13.136386,-4.1437645,-1.2665155,-9.696915,0.73223835
1409523028717,-1.3748703,-11.683704,-4.011485,-1.3712741,-9.66605,0.92599636
1409523028717,-0.712275,-10.548853,-2.878429,-1.4713885,-9.634925,1.0833485
1409523028722,-0.47405192,-10.597934,-1.6537948,-1.5911624,-9.602278,1.1978449
1409523028748,-1.1270704,-11.021708,-2.5258827,-1.7558553,-9.563617,1.2745924
1409523028748,0.18016368,-9.660604,-2.0159178,-1.944755,-9.520833,1.31987
1409523028751,0.8858546,-8.281544,-0.74998367,-2.1116571,-9.476634,1.3801036
1409523028775,1.0372878,-7.608773,-2.6426,-2.2600338,-9.4306345,1.4579973
1409523028776,1.5077485,-7.422025,-6.284181,-2.4052472,-9.384395,1.5225974
1409523028782,2.3852234,-6.5744777,-8.085219,-2.5422573,-9.342435,1.5576365
1409523028790,2.8951883,-5.7203465,-3.9893386,-2.674264,-9.302293,1.576724
1409523028812,2.5390508,-5.369596,-0.9516952,-2.8041608,-9.256039,1.6225965
1409523028813,2.2152352,-5.119402,-1.982399,-2.9084954,-9.212119,1.6875713
1409523028825,2.6862943,-4.282628,-2.166154,-2.9626238,-9.176856,1.7828528
1409523028852,2.4546554,-3.8600516,-1.8896236,-2.9792151,-9.146953,1.9047118
1409523028852,2.8335378,-3.7774518,-1.2952632,-2.9889565,-9.11782,2.025315
1409523028853,3.1352072,-3.6990416,-1.4628572,-2.9833446,-9.09344,2.1399548
1409523028882,4.1305966,-2.9173348,-1.6418238,-2.9677527,-9.073295,2.2445848
1409523028882,5.373187,-2.3229742,-1.6418238,-2.9511979,-9.056687,2.3317847
1409523028885,6.0345855,-2.131438,-1.8590976,-2.939437,-9.046287,2.3863811
1409523028891,6.063316,-2.3050177,-2.2164323,-2.929871,-9.04573,2.4002168
1409523028911,5.7963624,-2.6701334,-2.4450784,-2.9124677,-9.057695,2.3761506
1409523028911,5.573103,-2.7886465,-2.1697452,-2.878373,-9.079662,2.333467
1409523028922,5.3396683,-2.907758,-1.8890251,-2.8335245,-9.108871,2.2737622
1409523028940,4.708796,-3.453636,-1.7950528,-2.7635126,-9.148071,2.2013996
1409523028957,3.9193082,-4.7040076,-1.6783354,-2.6677897,-9.195926,2.1185462
1409523028958,2.7443538,-7.3178773,-0.089782566,-2.5472078,-9.25263,2.017665
1409523028974,-2.8401217,-15.093047,13.324331,-2.4035378,-9.317557,1.8911734
1409523028975,-15.244481,-19.608511,19.608511,-2.2441165,-9.358941,1.8826915
1409523028982,-19.60911,-19.608511,15.741877,-2.1101902,-9.423885,1.7052544
1409523028991,-19.60911,-19.608511,5.0451818,-1.9982845,-9.472243,1.5664867
1409523029017,-17.237055,-16.192585,1.6352397,-1.9834456,-9.479881,1.5388943
1409523029017,-7.8493905,-10.535086,3.7457285,-2.0738893,-9.469517,1.4824435
1409523029023,-7.904457,-12.3038025,4.735731,-3.9594526,-8.63684,2.4286094
1409523029047,-3.5033157,-10.33936,5.1744685,-4.094586,-8.564378,2.4609368
1409523029048,-0.43634325,-8.561067,3.6062663,-3.9519777,-8.567705,2.673331
1409523029052,1.8148049,-6.7648168,1.4748282,-3.7131011,-8.617672,2.8493855
1409523029076,3.9228995,-6.229114,-1.0528502,-3.328607,-8.747707,2.9271784
1409523029076,6.1117983,-8.549694,-3.9402575,-2.7905304,-8.986644,2.76108
1409523029082,8.016386,-10.959458,-5.1810527,-2.0198534,-9.332106,2.236605
1409523029112,8.0445175,-10.399814,-4.9081135,-1.0414222,-9.629482,1.535874
1409523029112,5.94181,-9.411607,-4.050989,-0.12087328,-9.764027,0.90530765
1409523029113,3.8857894,-11.018116,-3.8414967,0.523226,-9.784159,0.40852177
1409523029138,1.3060371,-15.6233635,0.30286652,0.88158584,-9.766797,-0.05373773
1409523029139,-0.17178397,-16.569073,3.7271736,0.88635004,-9.765959,-0.10391922
1409523029156,0.866701,-14.562133,4.305373,0.7484303,-9.776523,0.17274025
1409523029156,2.8173769,-11.277288,2.5881321,0.72290164,-9.770385,0.43286917
1409523029177,3.3117795,-9.063849,0.676362,0.86228347,-9.749086,0.61820966
1409523029178,3.1531637,-8.291121,-0.7787141,1.0652215,-9.724388,0.68699294
1409523029184,3.1280246,-8.295909,-1.5442601,1.278478,-9.702614,0.62863404
1409523029205,2.248754,-8.74123,-2.6030958,1.4866426,-9.681317,0.48204938
1409523029206,1.7184383,-9.0016,-2.8377275,1.6018881,-9.67241,0.2209487
1409523029221,1.7088615,-8.862736,-2.508525,1.6590891,-9.665116,-0.05788608
1409523029222,1.6609775,-9.09258,-2.0937295,1.6977818,-9.654208,-0.29012042
1409523029236,1.0905589,-9.888053,-2.0147207,1.726336,-9.642623,-0.45824355
1409523029251,0.521936,-10.757747,-2.1918917,1.6788883,-9.643029,-0.603089
1409523029252,0.08259996,-11.691485,-2.3343468,1.5717168,-9.651112,-0.7457462
1409523029268,-0.29628247,-12.257714,-2.3373394,1.4188445,-9.663613,-0.87856156
1409523029271,-0.6123171,-12.0649805,-2.1086931,1.2358564,-9.678177,-0.98790485
1409523029288,-0.99179804,-11.55741,-1.678934,1.0435137,-9.692816,-1.0633882
1409523029307,-1.3748703,-11.048044,-1.4688427,0.8414698,-9.708827,-1.0958865
1409523029308,-1.5412674,-10.421362,-1.2533646,0.63525575,-9.723258,-1.1068478
1409523029311,-1.553837,-9.836577,-1.0546459,0.42957595,-9.73472,-1.1050118
1409523029323,-1.4311341,-9.332,-1.0420763,0.23696868,-9.742466,-1.0948081
1409523029343,-1.22224,-8.847174,-1.0672154,0.06888737,-9.745089,-1.0949352
1409523029343,-1.1563994,-8.611345,-1.3042414,-0.061200906,-9.744011,-1.1049259
1409523029352,-2.3852234,-8.593389,-2.2505496,-0.16436552,-9.738627,-1.1412731
1409523029390,-6.0345855,-9.967062,-3.7229836,-0.37033904,-9.71676,-1.2719258
1409523029391,-5.6784477,-9.762358,-3.0998926,-0.9005992,-9.649033,-1.5018302
1409523029392,-4.359243,-8.775348,-2.3439236,-1.3372347,-9.566341,-1.6933109
1409523029418,-3.4332852,-8.603564,-2.831742,-1.6245761,-9.493273,-1.8463235
1409523029418,-2.7168205,-8.677784,-4.1575313,-1.8099145,-9.426341,-2.009662
1409523029419,-2.0500352,-8.804677,-4.3197384,-1.8976161,-9.357507,-2.2375236
1409523029444,-1.2120646,-8.969278,-2.9502552,-1.9060067,-9.302623,-2.4492252
1409523029444,-0.51235914,-9.19134,-1.5388732,-1.8373177,-9.294378,-2.5316417
1409523029445,-0.4770447,-9.361329,-0.81761986,-1.7156615,-9.330803,-2.4825485
1409523029452,-0.5506664,-9.518148,-0.31423897,-1.6090263,-9.383475,-2.3519804
1409523029472,-0.6452374,-9.549872,-0.14724341,-1.5033494,-9.438531,-2.1964667
1409523029473,-0.8098387,-9.632472,-0.23463176,-1.4187174,-9.488718,-2.0302389
1409523029503,-0.9343372,-9.82341,-0.25079262,-1.2950331,-9.588488,-1.5981832
1409523029503,-1.0133458,-10.111312,-0.1604115,-1.2950331,-9.588488,-1.5981832
1409523029504,-1.1073183,-10.572795,0.17357962,-1.2950331,-9.588488,-1.5981832
1409523029527,-1.3862427,-11.428123,0.52133745,-1.2793403,-9.616822,-1.4319133
1409523029528,-1.7513585,-12.301409,0.75237787,-1.2748709,-9.643794,-1.2419065
1409523029533,-2.1589713,-12.94066,1.4101849,-1.2968718,-9.664031,-1.0464319
1409523029567,-2.3942018,-13.29141,5.288193,-1.3430377,-9.679982,-0.81521803
1409523029579,-2.1894975,-13.25071,8.942942,-1.4024174,-9.701991,-0.27381176
1409523029579,-1.6142905,-13.467384,11.947665,-1.4399364,-9.688097,0.4876022
1409523029602,-1.3018472,-14.390349,19.566015,-1.4219865,-9.612714,1.3206507
1409523029602,-2.6162639,-14.878766,11.836334,-1.4980232,-9.6530695,0.86286926
1409523029603,-4.4514194,-13.347674,-7.3819222,-1.5189977,-9.169051,3.1291425
1409523029605,-4.623802,-12.928091,-12.343307,-1.7313501,-9.359015,2.3625522
1409523029619,-4.807557,-13.544598,-10.531495,-1.8818411,-9.512553,1.4630096
1409523029636,-4.4675803,-13.774441,-5.2259436,-1.9848922,-9.584285,0.60997325
1409523029636,-5.6766524,-14.192827,-1.5771804,-2.059888,-9.587137,0.1186012
1409523029652,-6.699575,-14.68723,3.681085,-2.2169971,-9.552346,-0.08949793
1409523029652,-7.3442135,-14.876372,13.496115,-2.41826,-9.502869,0.13384125
1409523029670,-6.5325794,-14.880562,16.984467,-2.6288457,-9.387419,1.0657948
1409523029671,-4.947618,-14.927249,13.860034,-2.5857565,-9.404348,1.0210322
1409523029684,-3.4769795,-13.268666,2.1045034,-2.774991,-8.961738,2.8560565
1409523029704,-2.043451,-11.652579,-3.6894648,-2.8497658,-8.941243,2.8466485
1409523029705,-1.5298948,-12.318168,-2.926313,-2.859486,-9.051402,2.4628916
1409523029720,-2.2050598,-12.638392,-4.4603977,-2.7590885,-9.177273,2.0821757
1409523029737,-2.754529,-12.7497225,-7.9756846,-2.6599083,-9.299104,1.6192414
1409523029737,-2.4570496,-11.872248,-8.596381,-2.6217341,-9.402111,0.9472119
1409523029756,-2.1619642,-10.372879,-7.803302,-2.6063702,-9.450676,0.24896015
1409523029756,-1.3640964,-9.640852,-6.727707,-2.587544,-9.45329,-0.33218035
1409523029763,-0.13587095,-14.111424,-4.2078094,-2.5173979,-9.443367,-0.8098856
1409523029771,1.411382,-18.777723,-0.7763199,-2.2872825,-9.482786,-1.0077021
1409523029786,4.7734394,-19.608511,2.047641,-1.9093375,-9.5766115,-0.9018398
1409523029808,11.651382,-19.608511,2.2984335,-1.3472184,-9.693667,-0.6230311
1409523029809,9.490616,-19.548656,2.5222914,-1.5534736,-9.676659,-0.3454959
1409523029812,3.8977604,-15.838243,-0.97144735,0.2886375,-9.801382,-0.14124738
1409523029840,2.0829554,-12.326548,-6.179435,0.5785379,-9.788047,-0.17262028
1409523029841,1.4616601,-10.383054,-7.730279,0.70068043,-9.765592,-0.55914575
1409523029845,0.012569559,-9.772532,-3.7642837,0.78846306,-9.722824,-1.0076827
1409523029852,-0.54527944,-10.018537,-1.3156139,0.71206456,-9.708334,-1.1881036
1409523029879,0.7278373,-9.352949,-3.2860417,0.5840613,-9.712108,-1.2264783
1409523029879,1.7914615,-7.404069,-5.5790887,0.563081,-9.690027,-1.3988209
1409523029883,2.0039468,-5.7245364,-6.471527,0.6423659,-9.633028,-1.7211902
1409523029913,1.6328455,-5.2325277,-6.8426285,0.7791613,-9.543493,-2.117794
1409523029914,1.0755951,-4.6603136,-6.727108,0.90255123,-9.4265175,-2.5488393
1409523029914,-0.08738836,-4.0946836,-3.74513,0.97500384,-9.291996,-2.979694
1409523029945,-0.9540894,-3.982156,-1.3329718,0.9043036,-9.223602,-3.2058969
1409523029945,-0.4866215,-4.0001125,-0.7751228,0.7215102,-9.225055,-3.2478018
1409523029946,0.7128736,-3.7618895,-1.8602947,0.5853282,-9.243567,-3.2224605
1409523029952,2.0386627,-3.3734303,-2.8072014,0.6023492,-9.218944,-3.289172
1409523029972,3.2477345,-2.722806,-2.5372553,0.8028058,-9.142578,-3.4553037
1409523029973,3.9151182,-2.3038206,-2.2697031,1.1749276,-9.043353,-3.606621
1409523029983,4.39755,-2.11827,-2.2876596,1.6309158,-8.91424,-3.7479084
1409523030009,5.04997,-1.9871874,-2.2182279,2.1645656,-8.736516,-3.8933764
1409523030009,5.418677,-1.8926164,-2.5264814,2.7781634,-8.505777,-4.012972
1409523030012,5.3624134,-1.775899,-3.3039982,3.4151747,-8.206636,-4.142232
1409523030044,5.557541,-1.4053963,-4.050989,3.989605,-7.834043,-4.345255
1409523030045,5.474941,-1.5502456,-4.455011,4.535133,-7.368723,-4.615725
1409523030046,5.073912,-2.1996727,-4.0701427,4.986271,-6.886871,-4.886561
1409523030052,4.941034,-3.6894648,-2.7329812,5.3007007,-6.526415,-5.047663
1409523030070,4.812944,-5.9465985,0.8146271,5.53897,-6.3834705,-4.974085
1409523030086,3.3554738,-10.652402,10.183737,5.748911,-6.6303873,-4.3770275
1409523030086,-6.39611,-18.986618,19.608511,5.709422,-7.603935,-2.3985577
1409523030106,-19.219454,-19.608511,19.608511,5.791281,-7.4800506,-2.5846279
1409523030106,-19.60911,-19.608511,15.328278,5.865597,-7.3663626,-2.7389586
1409523030112,-14.793773,-18.495209,8.114548,5.8678656,-7.3065963,-2.8900201
1409523030133,-4.5992613,-7.767389,4.3047748,5.7913437,-7.29789,-3.0612931
1409523030134,-7.2909427,-7.256227,3.9372647,-2.777063,-8.617089,3.7688303
1409523030151,-2.4067712,-5.0242324,2.7581203,-3.2677293,-8.474877,3.6971338
1409523030152,-0.033518825,-5.8083334,-0.5686229,-3.3215182,-8.457342,3.6893458
1409523030173,-0.046686932,-6.1261635,-3.1663318,-3.1622486,-8.604602,3.4830172
1409523030174,0.31124622,-5.357026,1.5502456,-2.9631295,-8.834526,3.0563688
1409523030183,1.9237411,-5.4976854,1.216853,-2.6834528,-8.917486,3.0737457
1409523030213,4.482544,-9.002198,-2.7509377,-2.2603717,-9.04511,3.0409038
1409523030213,6.289568,-11.331757,-4.5244427,-1.5434058,-9.363237,2.4734726
1409523030214,5.318719,-12.676101,-6.0166287,-0.6296683,-9.631722,1.7331599
1409523030246,3.8732197,-14.302362,-5.5760956,0.059838384,-9.765771,0.8924773
1409523030248,2.8443117,-17.512987,-4.4514194,0.49441376,-9.792251,0.19435148
1409523030248,1.7962499,-18.979435,-1.9393034,0.7236518,-9.7754345,-0.2959449
1409523030252,2.1883004,-17.376518,-0.107739076,0.7795538,-9.76254,-0.5054691
1409523030277,3.4183214,-14.476541,0.973243,0.8341195,-9.7556715,-0.5490873
1409523030277,3.781043,-11.620856,0.91458505,0.97252667,-9.748083,-0.44663027
1409523030284,3.311181,-8.778939,0.3728969,1.1721798,-9.730781,-0.32909402
1409523030309,2.8694508,-7.2550297,-0.260968,1.3599905,-9.708989,-0.23741671
1409523030309,2.6551697,-6.5948286,-0.80325466,1.5405654,-9.682663,-0.20762773
1409523030312,2.3983915,-6.4098763,-0.91817635,1.7016459,-9.654707,-0.24788171
1409523030336,2.131438,-6.3326635,-0.94092125,1.8349005,-9.628181,-0.31890258
1409523030336,2.184709,-7.429208,-1.146224,1.9412005,-9.604341,-0.39847356
1409523030352,2.3235726,-8.559271,-1.323395,2.022607,-9.583502,-0.48575026
1409523030352,2.0021513,-10.654198,-1.5275006,2.0842583,-9.565283,-0.57586163
1409523030369,0.99419224,-12.972981,-1.7244238,2.0660954,-9.563941,-0.6577882
1409523030385,-0.019752163,-14.507067,-1.9369092,1.9218934,-9.588604,-0.73172116
1409523030386,-0.6769605,-14.450803,-1.8555063,1.6919177,-9.62666,-0.79699826
1409523030400,-1.0307038,-13.224373,-1.596334,1.4374133,-9.665124,-0.8304452
1409523030403,-1.1510124,-11.772888,-1.2503718,1.1844188,-9.6994,-0.8301883
1409523030414,-1.2246342,-10.649409,-1.0618285,0.9502473,-9.727182,-0.8058359
1409523030434,-1.2431892,-10.111911,-1.0995371,0.7373627,-9.747423,-0.7838585
1409523030434,-1.1671734,-9.510367,-1.0181342,0.55471915,-9.759229,-0.78749365
1409523030450,-1.0803835,-8.674192,-1.1312603,0.3945777,-9.766891,-0.78901863
1409523030452,-1.453879,-8.353969,-2.086547,0.26127633,-9.768771,-0.82050043
1409523030468,-2.183512,-8.328231,-2.8820202,0.10637188,-9.75968,-0.95273215
1409523030482,-3.4452562,-8.811261,-3.7912183,-0.1005252,-9.736747,-1.164496
1409523030483,-4.0641575,-9.409811,-4.135385,-0.40965253,-9.687345,-1.4689944
1409523030499,-4.2054152,-9.561244,-3.9205053,-0.7446368,-9.612647,-1.792451
1409523030517,-4.0013094,-9.157223,-3.3141737,-1.0627289,-9.535178,-2.0301237
1409523030518,-2.984971,-8.489241,-1.3910311,-1.336694,-9.460448,-2.2098813
