time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1408129705542,-1.66880399706,8.46953970661,-0.635797274313,5.55111512313e-15,9.80664968353,-2.6645352591e-15,
1408129705589,-1.48277710508,8.20437125819,-0.365435452342,-4.66293670343e-15,9.80665107512,5.3290705182e-15,
1408129705591,-1.57307940293,8.17985587756,-0.11596162686,-2.88657986403e-15,9.80665110082,6.66133814775e-16,
1408129705592,-1.52337918977,8.354005929,-0.205446942648,6.88338275268e-15,9.80665112134,-1.7763568394e-15,
1408129705594,-1.47713055062,8.49006376074,-0.474326626599,-1.99840144433e-15,9.80665099622,1.11022302463e-15,
1408129705595,-1.56390878215,8.7632603152,-0.311794389341,5.3290705182e-15,9.80664974311,8.881784197e-16,
1408129705639,-1.5322187939,9.29330337015,0.0860154394025,3.77475828373e-15,9.80665030012,2.44249065418e-15,
1408129705640,-1.69245811253,9.85415732886,0.814591198858,7.32747196253e-15,9.80665009734,2.6645352591e-15,
1408129705642,-2.3628531047,9.91643014308,1.41483593762,4.4408920985e-15,9.80665028945,1.04360964315e-14,
1408129705643,-3.35687032768,9.81368318327,1.253057704,2.44249065418e-15,9.80665165699,5.99520433298e-15,
1408129705645,-3.67788426905,9.9361706593,0.445562742584,-8.21565038223e-15,9.80665188737,2.44249065418e-15,
1408129705676,-3.15153140255,10.1913153589,-0.289643116016,-1.04360964315e-14,9.80665093938,2.22044604925e-16,
1408129705677,-2.37194476237,10.4260185132,-0.567042219399,-2.6645352591e-15,9.80665061266,2.44249065418e-15,
1408129705678,-1.7960341977,10.5282694593,-0.199074230112,2.22044604925e-15,9.80665086272,-1.11022302463e-15,
1408129705703,-1.53900318932,10.8199322518,-0.32480618656,1.13242748512e-14,9.80665051184,2.88657986403e-15,
1408129705704,-1.26042998258,10.8134635763,-0.212946695554,-2.88657986403e-15,9.80665045573,-2.88657986403e-15,
1408129705704,-0.874045653958,9.93705314736,0.350926131458,8.881784197e-16,9.80665163128,4.4408920985e-15,
1408129705714,-0.369767838706,10.0937204153,0.236252371432,5.3290705182e-15,9.80664966333,7.54951656745e-15,
1408129705732,0.250051124263,9.99495365743,1.16961315125,3.5527136788e-15,9.80664887372,-1.11022302463e-15,
1408129705735,1.10467477483,8.93301768079,1.92671216624,-4.21884749358e-15,9.8066505838,1.11022302463e-15,
1408129705742,2.26985677123,7.76565743309,2.14945111782,-2.22044604925e-16,9.80665009309,6.66133814775e-15,
1408129705760,3.01933823177,7.87762816474,2.38722706113,6.43929354283e-15,9.80665017937,-2.88657986403e-15,
1408129705764,3.18727669063,8.90057679587,2.33203450051,-3.10862446895e-15,9.80665048796,-6.66133814775e-16,
1408129705781,3.13884109266,11.5576058757,1.75071666819,9.54791801178e-15,9.80664955886,-1.05471187339e-14,
1408129705782,3.14968263871,15.7651942012,1.04297715874,3.77475828373e-15,9.80665045772,2.55351295664e-15,
1408129705794,2.57012372352,19.6229957653,1.12172607601,-1.47659662275e-14,9.80665133198,1.3433698598e-14,
1408129705816,2.46071311754,19.8352066685,1.44398300312,-1.04360964315e-14,9.80664959692,1.11022302463e-14,
1408129705817,2.84616488313,18.4785369124,0.674054560954,2.22044604925e-16,9.80665016286,-4.88498130835e-15,
1408129705822,2.45003428209,15.31998657,-0.764679610411,7.32747196253e-15,9.80665067634,-1.75415237891e-14,
1408129705847,2.23189584585,12.1938757239,-1.88683997514,2.975397706e-14,9.80665145561,-1.02140518266e-14,
1408129705848,2.11285876511,9.91068888045,-2.33543559311,1.29340982369e-14,9.80664999804,-2.33146835171e-15,
1408129705856,2.43123462591,10.0031226872,-1.77888550013,-5.82867087928e-15,9.8066495164,3.10862446895e-15,
1408129705862,2.92647351507,10.2752019558,-0.76140465018,1.31006316906e-14,9.80665125643,6.66133814775e-15,
1408129705884,2.32744015852,9.79834269638,-0.470644316638,-8.77076189454e-15,9.806649932,-1.33226762955e-15,
1408129705885,1.3162525691,8.32203061378,-1.14971804916,-4.60464999463e-14,9.80665033744,3.77475828373e-15,
1408129705893,0.493262765393,7.18480211497,-1.58072728223,4.1952552543e-14,9.80664990772,-8.881784197e-16,
1408129705917,-0.378215248872,6.74523364639,-1.5077668438,-1.45924938799e-13,9.80665122139,0.0,
1408129705918,-1.03824735788,7.35062941021,-1.13980604248,-2.24820162487e-15,9.80664973152,1.55431223448e-15,
1408129705922,-1.76274797414,8.32121781076,-0.582084907511,-3.60822483003e-14,9.80664893841,1.99840144433e-15,
1408129705946,-2.11550880346,8.38674145005,0.152412626582,-6.88338275268e-15,9.80665093294,-1.11022302463e-15,
1408129705947,-1.73056566159,7.42991130024,0.462953249522,1.13242748512e-14,9.80664985967,-3.10862446895e-15,
1408129705953,-1.03638666401,6.18496395112,0.281914010046,1.09912079438e-14,9.8066513733,3.5527136788e-15,
1408129705962,-0.556492271176,5.29005557379,-0.169224388182,-1.13242748512e-14,9.80665106871,-8.43769498715e-15,
1408129705981,-0.323498539054,4.79413840374,-0.540407583143,5.77315972805e-15,9.80664937432,-7.1054273576e-15,
1408129705982,-0.211430706786,4.60192758389,-0.798289109072,3.10862446895e-15,9.80665163242,-1.33226762955e-15,
1408129705993,-0.0108893498336,4.39450427083,-0.989462749454,3.5527136788e-15,9.80665025689,4.4408920985e-16,
1408129706016,0.0985271620613,4.37120794882,-1.14618847765,3.99680288865e-15,9.8066522099,4.88498130835e-15,
1408129706017,0.100207853092,4.61834402134,-1.27551378121,1.1768364061e-14,9.80665166722,1.55431223448e-15,
1408129706022,0.137269355651,4.78885513804,-1.27862996722,8.881784197e-15,9.80664997806,2.22044604925e-16,
1408129706052,0.108843604976,4.92537749264,-1.23161096345,-5.99520433298e-15,9.80665002339,4.66293670343e-15,
1408129706053,0.0377970036391,5.23896523433,-1.19881004173,-3.77475828373e-15,9.80665038171,1.7763568394e-15,
1408129706054,-0.120215431785,5.73334973458,-1.24897756068,-3.77475828373e-15,9.80665151392,4.4408920985e-15,
1408129706080,-0.467830927991,6.48229166112,-1.3222617889,-9.7699626167e-15,9.80665075684,3.99680288865e-15,
1408129706082,-0.953936399708,7.36709512087,-1.29272500805,1.11022302463e-14,9.8066511012,7.1054273576e-15,
1408129706082,-1.44569739624,8.19408120925,-1.21317315883,-5.77315972805e-15,9.80664920234,3.10862446895e-15,
1408129706094,-1.7910313462,9.13488998986,-1.38653191484,1.22124532709e-14,9.8066517349,2.22044604925e-15,
1408129706117,-1.99645929284,10.1263829003,-1.75827000223,-4.4408920985e-16,9.80665019581,8.43769498715e-15,
1408129706118,-2.06206591151,11.0881548145,-1.8503109115,8.881784197e-16,9.80665039881,7.9936057773e-15,
1408129706122,-1.84452363508,11.3569299168,-1.63525887802,-5.66213742559e-15,9.80665090737,-2.22044604925e-15,
1408129706143,-1.36004330127,10.8991776712,-1.57248995887,-6.66133814775e-16,9.80665022552,5.77315972805e-15,
1408129706143,-0.418891660756,11.3847271178,-1.3223377021,6.66133814775e-15,9.8066517855,-1.55431223448e-15,
1408129706157,0.782698823809,13.2028612325,-0.848597285679,4.32986979604e-15,9.8066502151,2.44249065418e-15,
1408129706197,0.973439355709,15.4927650405,-0.28610041312,-5.99520433298e-15,9.80665146387,-1.7763568394e-15,
1408129706198,0.450071807792,16.5538336604,1.00104653595,2.44249065418e-15,9.80664874749,9.32587340685e-15,
1408129706199,-1.2759193006,14.1357062693,1.57745051449,-1.55431223448e-14,9.80665144001,2.44249065418e-15,
1408129706199,-3.27691852867,11.9909099978,0.156261269818,1.75415237891e-14,9.80664948476,-2.6645352591e-15,
1408129706202,-4.29779161174,11.1645154019,-2.95660752065,2.44249065418e-15,9.80665046304,2.44249065418e-15,
1408129706242,-3.09992442606,13.4078494571,-6.88751957875,-5.99520433298e-15,9.8066493261,-4.88498130835e-15,
1408129706243,-0.969914205573,18.3780201432,-4.91660673569,8.43769498715e-15,9.80664969417,-3.5527136788e-15,
1408129706243,1.56241845428,18.0017225914,0.628028821165,8.21565038223e-15,9.80664918667,-3.99680288865e-15,
1408129706244,4.20835703401,15.398778167,2.27110654462,7.1054273576e-15,9.80665070522,5.77315972805e-15,
1408129706266,5.00323477144,13.8191444429,2.78789511541,3.10862446895e-15,9.80664960969,3.99680288865e-15,
1408129706266,4.54380745755,11.4077282079,2.58951842753,-5.55111512313e-15,9.80665057795,2.6645352591e-15,
1408129706275,4.25580737602,8.89217167794,1.02306092129,-6.66133814775e-16,9.80665005151,2.22044604925e-15,
1408129706310,4.2506122972,8.55347125125,0.145420200764,-1.33226762955e-15,9.80665065671,-3.5527136788e-15,
1408129706313,3.98389928212,8.28176442135,0.721753012867,-3.77475828373e-15,9.80665022377,-3.5527136788e-15,
1408129706313,3.60274538878,7.57701426104,1.20095326188,7.1054273576e-15,9.80665028058,1.7763568394e-15,
1408129706332,3.34109489324,7.67296625935,1.25279727515,-5.44009282066e-15,9.80665043417,-4.88498130835e-15,
1408129706332,3.01977798067,8.01070696695,1.85516143661,-1.31006316906e-14,9.80665089526,-1.7763568394e-15,
1408129706334,2.48562157631,8.50408037303,2.50991631984,1.11022302463e-15,9.80664981747,3.99680288865e-15,
1408129706342,1.688677566,9.05576217827,2.43490893587,9.65894031424e-15,9.80665110965,-4.4408920985e-16,
1408129706359,0.619676727562,9.14794165713,1.79302448252,6.43929354283e-15,9.80664985637,2.6645352591e-15,
1408129706375,-0.257439859931,9.2515225625,1.44606179888,1.18793863635e-14,9.80665122299,-2.6645352591e-15,
1408129706376,-0.663723642193,9.43389090817,1.55400550421,-2.16493489802e-14,9.80665021553,6.2172489379e-15,
1408129706391,-0.442262141963,9.20246213187,1.65895387513,-1.31006316906e-14,9.80664981995,-1.33226762955e-15,
1408129706406,-0.18673371008,8.80705442499,0.924806713576,1.06581410364e-14,9.80664992034,4.4408920985e-15,
1408129706407,0.175658802997,8.4706658774,0.362389326921,7.54951656745e-15,9.80664997291,4.66293670343e-15,
1408129706421,0.426638625002,8.18297313546,-0.0647512508747,-1.15463194561e-14,9.80664981066,5.55111512313e-15,
1408129706422,0.747763111583,7.99921651643,-0.17076238272,-6.10622663544e-15,9.80665045104,5.3290705182e-15,
1408129706437,1.24521530207,7.80217991326,0.205305005508,-3.88578058619e-14,9.80664973677,-2.22044604925e-15,
1408129706442,1.66182242513,7.68607239361,0.63861478788,2.88657986403e-15,9.80664944614,-6.2172489379e-15,
1408129706455,2.09275826125,7.45079739517,0.872318805266,2.70450328799e-13,9.80665018153,-8.881784197e-16,
1408129706477,2.22717834852,7.217699996,1.15264041684,8.86166140468e-14,9.80664957633,3.10862446895e-15,
1408129706478,1.92760475366,7.15789591117,1.11349905959,-4.21329637845e-14,9.80664966316,-8.881784197e-16,
1408129706494,1.80556282867,7.3725573471,0.872223542311,1.13242748512e-14,9.80665137162,-2.44249065418e-15,
1408129706495,1.78452789643,7.44891882924,0.734060335325,-1.05471187339e-14,9.80665146029,1.55431223448e-15,
1408129706502,1.81015294735,7.38279470725,0.855162282234,1.28785870857e-14,9.80665080037,3.10862446895e-15,
1408129706525,1.02954972783,7.51700400481,1.16610887003,6.10622663544e-15,9.80665131979,-2.22044604925e-15,
1408129706526,0.311507510194,7.73428531494,1.3480823621,-5.16253706451e-15,9.80665043589,1.55431223448e-15,
1408129706545,-0.052673908411,7.89206828085,1.4105384445,8.93729534823e-15,9.80665033421,-4.4408920985e-15,
1408129706545,-0.666529584703,8.47230745014,1.3666392899,8.99280649946e-15,9.80665030406,9.32587340685e-15,
1408129706553,-1.41103588551,8.30649958873,1.13699980935,-8.10462807976e-15,9.80664998503,2.6645352591e-15,
1408129706577,-2.23042829158,8.37743703345,0.574268255459,-1.3211653993e-14,9.80665083817,-2.22044604925e-16,
1408129706596,-2.6186422296,8.37380199105,-0.13287641536,-5.10702591328e-15,9.80665038818,1.15463194561e-14,
1408129706597,-2.57891549425,8.1660409398,-0.411160572301,-1.11022302463e-16,9.80665053676,6.88338275268e-15,
1408129706597,-2.36443132511,8.45514339521,-0.421721115859,-4.10782519111e-15,9.80665072977,-4.21884749358e-15,
1408129706602,-1.90712585023,8.9363723322,-0.461181235393,1.36557432029e-14,9.80664952613,6.43929354283e-15,
1408129706627,-1.58031877821,8.93214400018,-0.437083658144,7.1054273576e-15,9.80664935438,-6.2172489379e-15,
1408129706628,-1.57533875997,8.69063302864,-0.30053760564,1.33226762955e-15,9.80664984354,6.43929354283e-15,
1408129706635,-1.95811318849,8.37996154286,-0.226449167802,1.1768364061e-14,9.80664965607,-7.32747196253e-15,
1408129706642,-2.40248811609,8.27881168073,-0.246915970272,4.4408920985e-15,9.80664978052,-5.3290705182e-15,
1408129706654,-2.74377016365,8.29742102133,-0.296408078147,6.66133814775e-15,9.80665058917,8.881784197e-16,
1408129706677,-2.90993084502,8.36284069831,-0.421824941174,5.10702591328e-15,9.80665006656,0.0,
1408129706678,-2.84631299321,8.62152828207,-0.852710649626,0.0,9.80665014275,-1.11022302463e-15,
1408129706682,-2.27216997547,9.10873981614,-0.961207217601,3.99680288865e-15,9.80665143711,1.04360964315e-14,
1408129706713,-1.97812072217,9.17535175479,-0.383242135187,9.99200722163e-15,9.80665114292,5.55111512313e-15,
1408129706714,-2.06580960345,8.83514102613,0.429143706561,-1.7763568394e-15,9.80664901167,-4.4408920985e-16,
1408129706714,-2.79021428639,8.52082138146,0.589938470976,1.26565424807e-14,9.80664986634,-4.4408920985e-15,
1408129706723,-3.58969741169,8.7255245814,0.0272530003342,2.44249065418e-15,9.80665075233,-4.4408920985e-15,
1408129706746,-3.80176533378,9.40645859533,-0.445268303923,1.55431223448e-15,9.80664994624,-1.11022302463e-15,
1408129706747,-3.50527970808,9.98361840865,-0.522832719857,3.33066907388e-15,9.8066505684,6.88338275268e-15,
1408129706757,-3.12356204257,10.2366513203,-0.136098055264,0.0,9.80665094609,-8.21565038223e-15,
1408129706778,-2.75980530387,10.4436337827,0.180135600165,-1.7763568394e-15,9.80665136571,5.10702591328e-15,
1408129706779,-2.48155115344,10.8315817549,0.35910100333,4.4408920985e-16,9.80664971528,-1.99840144433e-15,
1408129706782,-2.07507745066,11.1721300881,-0.036447874191,6.88338275268e-15,9.8066512531,-2.22044604925e-15,
1408129706811,-1.15911463118,10.6400576278,0.184424851304,6.88338275268e-15,9.80664991048,-4.88498130835e-15,
1408129706812,-0.249435730574,9.81322389686,0.937835763338,-3.77475828373e-15,9.80665002122,-8.65973959208e-15,
1408129706815,0.0771963829557,9.72704994391,0.628396723001,5.55111512313e-15,9.80665075949,0.0,
