index,i,acc_x,acc_y,acc_z
0,19,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,20,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,21,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,22,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,23,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,24,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,25,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,26,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,27,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,28,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,29,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,30,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,31,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,32,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,33,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,34,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,35,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,36,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,37,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,38,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,39,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,40,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,41,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,42,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,43,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,44,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,45,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,46,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,47,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,48,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,49,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,50,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,51,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,52,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,53,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,54,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,55,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,56,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,57,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,58,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,59,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,60,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,61,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,62,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,63,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,64,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,65,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,66,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,67,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,68,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,69,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,70,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,71,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,72,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,73,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,74,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,75,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,76,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,77,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,78,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,79,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,80,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,81,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,82,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,83,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,84,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,85,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,86,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,87,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,88,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,89,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,90,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,91,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,92,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,93,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,94,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,95,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,96,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,97,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,98,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
0,99,[0.05024338917807755, 0.9715292227001385, -0.003757597526573308],[0.1442632753267138, 0.7953770492275027, 0.07422882085636653],[0.18005558393351795, 0.6996423821617048, 0.08687998122012722]
1,0,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,1,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,2,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,3,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,4,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,5,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,6,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,7,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,8,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,9,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,10,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,11,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,12,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,13,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,14,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,15,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,16,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,17,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,18,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,19,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,20,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,21,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,22,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,23,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,24,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,25,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,26,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,27,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,28,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,29,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,30,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,31,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,32,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,33,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,34,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,35,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,36,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,37,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,38,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,39,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,40,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,41,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,42,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,43,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,44,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
1,45,[-0.10482399504611713, 0.831248755935731, -0.12092866478095916],[-0.028928835618230737, 0.7904894863529203, 0.06343934845398425],[0.05902998756962951, 0.7138343064308831, 0.09444697275935486]
