time,acc_x,acc_y,acc_z,local max
1419804789353.00,-2.1428933005,9.41946498957,0.261608709993,0
1419804789357.00,-1.99780545991,9.26693682455,0.409130815196,0
1419804789368.00,-1.74329358978,9.43428025592,0.652588665037,0
1419804789384.00,-1.08678806118,9.91134179076,0.817337030263,0
1419804789388.00,-0.500498013445,10.2630328828,0.669439930213,0
1419804789399.00,-0.237327455826,10.4915096674,0.410964079522,0
1419804789408.00,-0.0420595779899,10.5241931445,0.20983740062,0
1419804789418.00,0.119461582066,10.4068057796,0.132417117406,0
1419804789435.00,0.263802363581,10.2127258635,0.208542702852,0
1419804789436.00,0.36969761498,10.0185280366,0.337697819212,0
1419804789451.00,0.380978291088,9.85130079442,0.311398890556,0
1419804789456.00,0.315142729783,9.78351366635,0.194680279152,0
1419804789468.00,0.24432565185,9.81267917367,0.105525925431,0
1419804789483.00,0.130797750968,9.84212754336,0.0988926508603,0
1419804789490.00,-0.0633671591396,9.77874500167,0.193809071254,0
1419804789501.00,-0.233384965878,9.76145077523,0.118747145114,0
1419804789516.00,-0.480205302778,9.6467534325,-0.0939927138371,0
1419804789517.00,-0.447283883335,9.49478063747,-0.192143764298,0
1419804789533.00,-0.361017917357,9.51969576567,-0.236333043026,0
1419804789538.00,-0.289750999298,9.45390612419,-0.267687982234,0
1419804789549.00,-0.151922593379,9.15012886262,-0.381466676256,0
1419804789556.00,0.00630122294517,8.84808109743,-0.499305641244,0
1419804789568.00,0.125143234037,8.67180991401,-0.625007395267,0
1419804789583.00,0.203282427201,8.63938924333,-0.6807402923,0
1419804789588.00,0.325974846311,8.70339238014,-0.778990625618,0
1419804789600.00,0.436231844545,8.88033517388,-0.794058265718,0
1419804789615.00,0.419787168238,9.21908373334,-0.631181435577,0
1419804789616.00,0.340513671236,9.61024714053,-0.370930630363,0
1419804789633.00,0.379571011415,9.96823937366,-0.103631367399,0.0
1419804789636.00,0.251876932787,10.4387600322,0.160645781115,0.0
1419804789649.00,0.0653471753365,10.9945763016,0.344734792114,0.0
1419804789665.00,-0.0551224102182,11.490552627,0.458007288354,0.0
1419804789670.00,-0.0417986862605,11.8312911609,0.430813904309,0.0
1419804789682.00,0.182808799723,11.9672226748,0.278240496388,11.9672226748
1419804789688.00,0.569049816406,11.8354682769,-0.0325514289491,0.0
1419804789700.00,0.707070012938,11.5252959786,-0.404746815327,0.0
1419804789717.00,0.468804071383,11.2325645689,-0.660982036663,0.0
1419804789718.00,0.203841142243,10.9439329408,-0.715626406335,0.0
1419804789733.00,0.142929263782,10.6482670438,-0.561952755337,0.0
1419804789736.00,0.226733556226,10.1527455982,-0.226212984035,0.0
1419804789748.00,0.393882391022,9.64076041735,0.138125968933,0.0
1419804789756.00,0.341649327204,9.24884995025,0.244535696162,0.0
1419804789768.00,0.304762631995,8.9815776031,0.323082686275,0.0
1419804789784.00,0.299595047146,8.76941310401,0.381446661416,0.0
1419804789788.00,0.285775006169,8.70682642618,0.354040037188,0.0
1419804789799.00,0.262532832534,8.74242585087,0.234459899048,0.0
1419804789815.00,0.223185577519,8.8413895755,0.206591635546,0.0
1419804789816.00,0.189618264753,8.94103528834,0.274807910953,0.0
1419804789833.00,0.158793297298,9.02770839945,0.408139891969,0.0
1419804789839.00,0.0426310716241,9.14665266099,0.513445096493,0.0
1419804789850.00,-0.0324216372083,9.26718612592,0.498408066142,0.0
1419804789857.00,0.00285847656356,9.38194798801,0.41460142202,0.0
1419804789868.00,0.0637085204588,9.43115238646,0.330132749322,0.0
1419804789881.00,0.185351328889,9.59157280684,0.293416106525,0.0
1419804789888.00,0.280747994233,9.76206927564,0.0865840708922,0.0
1419804789900.00,0.288177690086,9.89016971094,0.0467797785214,0.0
1419804789916.00,0.278656595244,9.95371426783,-0.0239616712023,0.0
1419804789917.00,0.245927539924,9.93748500168,-0.214424975589,0.0
1419804789933.00,0.186110495733,9.90318428576,-0.410590277218,0.0
1419804789937.00,0.145240938664,9.86436295365,-0.568133127313,0.0
1419804789948.00,0.16859701917,9.79668119734,-0.731184506967,0.0
1419804789968.00,0.159491412853,9.72954871753,-0.956751682435,0.0
1419804789969.00,0.103598995318,9.76242738198,-1.27042014687,0.0
1419804789989.00,0.0381216411158,9.92031237187,-1.5670017458,0.0
1419804789990.00,-0.127600167314,10.1541150595,-1.699217963,0.0
1419804790002.00,-0.415394600771,10.3158808024,-1.57502581978,0.0
1419804790018.00,-0.666333239262,10.398074119,-1.22640510959,0.0
1419804790019.00,-0.942854411434,10.4720177879,-0.87924278043,0.0
1419804790034.00,-1.044743549,10.6156075168,-0.52480967145,0.0
1419804790037.00,-1.03063080412,10.8917514634,-0.0277580917081,0.0
1419804790050.00,-0.845616663746,11.2920027341,0.571977151077,0.0
1419804790057.00,-0.479760537656,11.7066483207,0.96150441445,0.0
1419804790069.00,-0.026955551572,12.166787361,1.05897283465,0.0
1419804790083.00,0.325023922917,12.7442183516,0.914109198663,0.0
1419804790088.00,0.532043575678,13.4088389204,0.850534812622,0.0
1419804790099.00,0.749624749459,13.9675949933,0.765701001208,0.0
1419804790116.00,1.00442070901,14.3132256115,0.44315637861,0.0
1419804790117.00,1.06520437737,14.3900160702,0.0825995094572,14.3900160702
1419804790134.00,0.817940339931,14.347211012,-0.199370325116,0.0
1419804790137.00,0.450166266269,14.2898567169,-0.359426590488,0.0
1419804790149.00,0.169039952007,14.1548608484,-0.508016376093,0.0
1419804790163.00,-0.0962840289525,13.9740713956,-0.806538539305,0.0
1419804790168.00,-0.565882667724,13.8504220452,-1.12080214502,0.0
1419804790180.00,-1.08506852358,13.2708158406,-1.52899081507,0.0
1419804790188.00,-1.74741802508,12.3177410675,-1.48786310237,0.0
1419804790200.00,-2.34571812047,11.2167505326,-1.2866844733,0.0
1419804790215.00,-2.86679897258,10.2568845796,-1.17570451534,0.0
1419804790216.00,-3.20737631663,9.46895858421,-1.0995864616,0.0
1419804790233.00,-3.24133997708,8.82184079053,-1.00019796114,0.0
1419804790236.00,-3.01606934811,8.39230777089,-0.694613815943,0.0
1419804790250.00,-2.76068109889,8.30324303965,-0.258935713381,0.0
1419804790266.00,-2.54641342125,8.58170572482,-0.113702143039,0.0
1419804790268.00,-2.15154600136,8.89678975997,-0.195156254758,0.0
1419804790279.00,-1.80575000469,9.22508790899,-0.305463900424,0.0
1419804790288.00,-1.3999805646,9.56795856205,-0.297333116046,0.0
1419804790297.00,-0.770926517415,9.78539296286,-0.278706337914,0.0
1419804790314.00,-0.324593764521,10.0659262909,-0.567848261108,0.0
1419804790317.00,-0.260488083218,10.4608103178,-0.714109794271,0.0
1419804790333.00,0.015586547145,10.6785292809,-0.666819880335,0.0
1419804790336.00,0.292110523019,10.9921584555,-0.346525521947,0.0
1419804790348.00,0.439267080058,11.347485309,0.298120697707,0.0
1419804790366.00,0.544866662473,11.4956088349,0.703703727631,0.0
1419804790368.00,0.506912041111,11.3956455511,0.581783420621,0.0
1419804790380.00,0.472029269175,11.0533314099,0.235185207791,0.0
1419804790397.00,0.367564437572,10.4559444894,-0.0442621187752,0.0
1419804790398.00,0.159683336986,9.75152752607,-0.160050112585,0.0
1419804790414.00,-0.0388336873536,8.99874108956,-0.158236119435,0.0
1419804790417.00,-0.0685052978579,8.2748731161,-0.176546638594,0.0
1419804790431.00,-0.0585925634652,7.74669873623,-0.263972035146,0.0
1419804790447.00,0.14710525009,7.08984561886,-0.253333637724,0.0
1419804790449.00,0.270292330303,6.81921356021,0.0484618813424,0.0
1419804790463.00,0.267024333368,6.69295009782,0.311790422056,0.0
1419804790469.00,0.360871079335,6.53484601155,0.487518798062,0.0
1419804790482.00,0.355566778858,6.52304563707,0.722795671749,0.0
1419804790499.00,0.403636073989,6.53974884126,0.972331754137,0.0
1419804790499.00,0.467669688348,6.61180604375,1.07058137119,0.0
1419804790516.00,0.60107953544,6.66252126022,1.31187259134,0.0
1419804790517.00,0.748136936256,6.64999522692,1.67791969472,0.0
1419804790537.00,0.938676841143,6.60933371577,1.73904864699,0.0
1419804790540.00,1.12253253828,6.83054641521,1.70333339301,0.0
1419804790559.00,1.17566593176,7.34367850541,1.62403142484,0.0
1419804790560.00,1.12472967239,8.21371707849,1.63879366103,0.0
1419804790573.00,1.13137550602,9.41214461095,1.66117045871,0.0
1419804790595.00,1.13762257825,10.7998151735,1.42467155018,0.0
1419804790599.00,1.17512058828,12.2429243712,0.99347146346,0.0
1419804790600.00,1.05710556778,13.7565753216,0.747141610938,0.0
1419804790623.00,0.562566687261,15.3319421187,0.502905898984,0.0
1419804790624.00,-0.108592187513,16.4260290406,-0.24184216973,16.4260290406
1419804790629.00,-0.169910173085,16.0281889923,-0.959781906465,0.0
1419804790638.00,0.0722054814424,14.1108879018,0.545985125065,0.0
1419804790656.00,0.17996808126,12.0079808845,2.9724553323,0.0
1419804790658.00,0.602702816288,10.7763277386,3.79783413721,0.0
1419804790669.00,0.824354451508,10.642499681,3.6155504927,0.0
1419804790691.00,0.351683589434,11.8072934053,2.9377641249,0.0
1419804790692.00,0.157936181978,12.8992400176,-0.717217831297,0.0
1419804790698.00,-0.968351721226,13.5066543878,-4.40998189783,0.0
1419804790722.00,-3.15644085025,14.130514391,-7.39090965702,0.0
1419804790733.00,-5.08369410651,14.2047764913,-8.54522253975,0.0
1419804790734.00,-6.52017857619,13.4099127499,-4.85524273916,0.0
1419804790760.00,-7.45546770561,11.8645110662,-0.725747110747,0.0
1419804790761.00,-6.84606335276,10.0505767168,-0.275910578935,0.0
1419804790762.00,-4.51613903066,7.7955776154,-1.84475674143,0.0
1419804790770.00,-3.51700056611,7.15648066872,-3.21723378854,0.0
1419804790791.00,-2.22432978012,7.01401232841,-3.49333420054,0.0
1419804790792.00,-1.49123484554,7.30440839709,-4.02824959531,0.0
1419804790798.00,-0.849342094253,8.03823076478,-3.74711639028,0.0
1419804790823.00,-0.13389806805,8.71957296501,-3.08646722547,0.0
1419804790823.00,0.419683674409,9.38172668578,-2.8492794913,0.0
1419804790829.00,0.0774401454904,10.414843368,-2.97116452837,0.0
1419804790867.00,-0.763354241156,11.1961146004,-3.0897705793,0.0
1419804790868.00,-1.20811751497,11.0835076668,-2.75604580117,0.0
1419804790869.00,-1.40708709917,10.5742396426,-1.93200884741,0.0
1419804790872.00,-1.48617246754,9.94402223688,-1.40227991954,0.0
1419804790893.00,-1.41887389493,9.35857279133,-1.60381976178,0.0
1419804790894.00,-1.07918014605,8.95760108856,-2.03463323277,0.0
1419804790898.00,-0.706703676544,8.66141128575,-2.31325622023,0.0
1419804790920.00,-0.427267525702,8.42177867596,-2.07672832114,0.0
1419804790922.00,-0.193978141999,8.12993041466,-1.44355644646,0.0
1419804790936.00,-0.194198293052,7.91608385209,-0.816628956122,0.0
1419804790939.00,-0.224869658164,7.64564560773,-0.399148967694,0.0
1419804790955.00,-0.230739309839,7.3468748569,-0.270121873207,0.0
1419804790958.00,-0.114368454146,6.99349251862,-0.171995816601,0.0
1419804790969.00,-0.0422230828,6.88518091948,-0.283912045436,0.0
1419804790984.00,0.0110725274381,6.86764549266,-0.531800900355,0.0
1419804791000.00,0.28001968648,6.79574124778,-0.779542265742,0.0
1419804791001.00,0.512779074263,6.90945515754,-0.744893348031,0.0
1419804791014.00,0.519322383274,7.21097980235,-0.487920713981,0.0
1419804791018.00,0.543753562047,7.43515346826,0.00294222976525,0.0
1419804791032.00,0.521353375439,7.68069002478,0.493799563305,0.0
1419804791050.00,0.39090083552,8.11766672992,0.787232267394,0.0
1419804791051.00,0.22619819458,8.60919301296,1.03987149125,0.0
1419804791064.00,0.135847494867,8.99653776967,1.20142252628,0.0
1419804791069.00,0.210748919997,9.24958170033,1.32736345298,0.0
1419804791080.00,0.371248888548,9.4314251404,1.53616140958,0.0
1419804791100.00,0.543706078618,9.52801430945,1.79493447012,0.0
1419804791101.00,0.70482628697,9.77887287554,1.86600065453,0.0
1419804791119.00,0.765562701489,10.2667845404,1.60717615375,0.0
