index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
0,0.629055447204,1.0,0.0112936129214,0.000437383811279,0.0623100841104,0.0481188969531
1,0.492717718829,0.948318199379,0.0231328198155,0.0131963890262,0.0571419040483,0.0469349762637
2,0.369441828163,0.876451362234,0.0861221557604,0.0255239780928,0.0499552203338,0.0406360426692
3,0.287469607469,0.741960178424,0.225744724153,0.0337212001622,0.0365061019528,0.0266737858299
4,0.239912319376,0.609073267078,0.325837474648,0.0384769289715,0.0232174108182,0.0166645107804
5,0.233645559615,0.470456526751,0.362451021937,0.0391036049475,0.00935573678549,0.0130031560515
6,0.255112398137,0.352295464193,0.339649451908,0.0369569210954,0.0024603694703,0.0152833130544
7,0.269644837494,0.270378812855,0.27190760326,0.0355036771597,0.0106520346041,0.0220574979192
8,0.244142780642,0.214320651767,0.20215059081,0.0380538828449,0.0162578507129,0.0290331991642
9,0.211432929148,0.190496584745,0.140497491916,0.0413248679943,0.0186402574151,0.0351985090536
10,0.158547374914,0.178565924319,0.102707499858,0.0466134234177,0.0198333234577,0.0389775082594
11,0.115992245844,0.183582851555,0.0748622838247,0.0508689363247,0.0193316307341,0.0417620298627
12,0.0653462802444,0.203026710792,0.0843545146768,0.0559335328846,0.0173872448104,0.0408128067775
13,0.0300226561592,0.23372419862,0.0957631145184,0.0594658952932,0.0143174960276,0.0396719467934
14,0.00423867353101,0.275236052442,0.110128557444,0.062044293556,0.0101663106454,0.0382354025008
15,0.0,0.316895387071,0.108511541999,0.0624681609091,0.00600037718245,0.0383971040453
16,0.0181411573979,0.350350470097,0.0974574735151,0.0606540451693,0.00265486887989,0.0395025108937
17,0.0420309961348,0.381643883278,0.0910944163026,0.0582650612956,0.000474472438175,0.0401388166149
18,0.0734992769144,0.409397319432,0.104502284767,0.0551182332176,0.0032498160536,0.0387980297685
19,0.0990596252517,0.429580817601,0.119975144209,0.0525621983839,0.00526816587052,0.0372507438243
20,0.118872594649,0.448066479624,0.138447459205,0.0505809014442,0.00711673207276,0.0354035123247
21,0.132597411415,0.466298607042,0.168622716539,0.0492084197676,0.00893994481456,0.0323859865913
22,0.143017872338,0.486453486758,0.203560502929,0.0481663736752,0.0109554327862,0.0288922079523
23,0.151447211896,0.492195878376,0.25510348504,0.0473234397195,0.011529671948,0.0237379097412
24,0.170070724076,0.487167500138,0.317472029503,0.0454610885015,0.0110268341242,0.0175010552949
25,0.215334637865,0.468796108473,0.382209410227,0.0409346971226,0.00918969495774,0.0110273172225
26,0.270659821384,0.445918290382,0.433868442706,0.0354021787707,0.00690191314861,0.00586141397457
27,0.34444397383,0.421236829714,0.463449248331,0.0280237635261,0.0044337670818,0.0029033334121
28,0.435908640412,0.398011997072,0.47145568046,0.0188772968678,0.00211128381764,0.00210269019918
29,0.538123348231,0.379465659432,0.457634494373,0.00865582608594,0.000256650053606,0.00348480880795
30,0.632965588458,0.364633763802,0.421203706909,0.000828397936714,0.00122653950935,0.00712788755432
31,0.719554933303,0.35126570937,0.368338312124,0.00948733242124,0.0025633449526,0.0124144270328
32,0.774038601395,0.337060627742,0.315879392741,0.0149356992305,0.00398385311542,0.0176603189711
33,0.803808165154,0.322271118247,0.270337201361,0.0179126556063,0.00546280406489,0.0222145381091
34,0.817107823535,0.301358359164,0.246699611188,0.0192426214445,0.00755407997322,0.0245782971264
35,0.819164548828,0.278263383884,0.237573196718,0.0194482939737,0.00986357750123,0.0254909385734
36,0.811129241267,0.250956476233,0.249592222932,0.0186447632177,0.0125942682663,0.024289035952
37,0.792773411895,0.220204135476,0.280526178953,0.0168091802804,0.015669502342,0.0211956403499
38,0.765340988384,0.1883187056,0.318057976486,0.0140659379293,0.0188580453296,0.0174424605966
39,0.73712151248,0.156793310082,0.352152242003,0.0112439903389,0.0220105848814,0.0140330340449
40,0.710822889565,0.127718299069,0.378793713829,0.00861412804738,0.0249180859827,0.0113688868623
41,0.688453451332,0.101514027119,0.398261991996,0.00637718422412,0.0275385131777,0.00942205904557
42,0.670519896477,0.0774442672763,0.408995113713,0.00458382873865,0.029945489162,0.00834874687392
43,0.654387388108,0.056985583168,0.411847270643,0.00297057790175,0.0319913575728,0.00806353118091
44,0.639370404175,0.0408287552924,0.408730679526,0.0014688795084,0.0336070403604,0.00837519029261
45,0.62600752925,0.0298019621114,0.404570326622,0.000132592015883,0.0347097196785,0.00879122558303
46,0.617772728987,0.0216306685421,0.402374619935,0.000690888010347,0.0355268490354,0.00901079625166
47,0.619373962492,0.0142914993207,0.405046787727,0.000530764659852,0.0362607659575,0.00874357947252
48,0.625323188276,0.00773287152914,0.413292162576,6.41579185195e-05,0.0369166287367,0.00791904198764
49,0.636770016578,0.00282779184191,0.428661235108,0.00120884074873,0.0374071367054,0.00638213473443
50,0.649085582476,0.0,0.449837861282,0.00244039733855,0.0376899158896,0.00426447211703
51,0.659406007697,7.7670498669e-05,0.475912661527,0.00347243986064,0.0376821488397,0.00165699209247
52,0.666214807484,0.00183082454891,0.505835879516,0.00415331983929,0.0375068334347,0.00133532970642
53,0.671649927111,0.00513768271385,0.537263770008,0.00469683180205,0.0371761476182,0.00447811875556
54,0.677773971269,0.0100152023515,0.569034044579,0.00530923621782,0.0366883956544,0.00765514621274
55,0.684925404194,0.0161725229456,0.601652412097,0.00602437951034,0.036072663595,0.0109169829645
56,0.691718731478,0.0228077135555,0.633228289134,0.00670371223872,0.035409144534,0.0140745706682
57,0.697873731806,0.0310532090481,0.662863708308,0.00731921227147,0.0345845949848,0.0170381125856
58,0.702500863311,0.0403328020846,0.687893016077,0.00778192542202,0.0336566356811,0.0195410433625
59,0.707323894455,0.0517773535471,0.708308851244,0.0082642285364,0.0325121805349,0.0215826268792
60,0.709450846385,0.0660639677099,0.728347142155,0.0084769237294,0.0310835191186,0.0235864559703
61,0.713861136193,0.0822396493578,0.743273019759,0.0089179527102,0.0294659509538,0.0250790437307
62,0.720508011785,0.0997426162469,0.752164194396,0.00958264026943,0.0277156542649,0.0259681611944
63,0.731765738582,0.118244405448,0.756654753516,0.0107084129491,0.0258654753448,0.0264172171064
64,0.746464911197,0.138514698993,0.758752036396,0.0121783302106,0.0238384459903,0.0266269453944
65,0.768957083838,0.158503186265,0.760036696897,0.0144275474747,0.021839597263,0.0267554114445
66,0.795700920703,0.179843166626,0.764366607146,0.0171019311613,0.019705599227,0.0271884024694
67,0.827410566596,0.202997115388,0.775876004036,0.0202728957506,0.0173902043508,0.0283393421584
68,0.862516778574,0.227975572092,0.7915671211,0.0237835169483,0.0148923586804,0.0299084538648
69,0.895230887306,0.253907694064,0.813955988468,0.0270549278215,0.0122991464832,0.0321473406016
70,0.927488039667,0.283416716599,0.834423356017,0.0302806430577,0.00934824422974,0.0341940773565
71,0.95254736892,0.317550967393,0.849811386302,0.032786575983,0.0059348191503,0.035732880385
72,0.973898643652,0.35529363377,0.851435040689,0.0349217034561,0.00216055251255,0.0358952458237
73,0.989612990309,0.39621339298,0.846284417605,0.0364931381218,0.00193142340842,0.0353801835153
