time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z,vertaccel,corr
1409523491747,-0.127989693432,10.2024041375,-0.663204344561,-8.881784197e-15,9.80664969327,5.10702591328e-15,97.1552920892
1409523491766,-0.21887221509,10.388417567,-0.621958956495,1.16018306073e-14,9.80664934342,1.33226762955e-15,98.7654528087
1409523491766,-0.182417893788,10.3917510718,-0.520807882429,-1.7763568394e-15,9.80664998678,7.54951656745e-15,98.7247595841
1409523491783,-0.119467410496,10.1621253829,-0.376958502318,-1.07691633389e-14,9.80664926862,-2.6645352591e-15,96.5656380011
1409523491784,-0.0956061399763,10.1664864338,-0.280390908468,1.88737914186e-15,9.80664915204,1.04360964315e-14,96.6328908787
1409523491798,-0.0781829529539,10.266153583,-0.192101744117,1.06581410364e-14,9.80664911372,3.33066907388e-15,97.6329946905
1409523491802,-0.00472467043985,9.98897654103,-0.0397744650785,5.55111512313e-15,9.80665047515,5.3290705182e-15,95.1750506072
1409523491816,-0.0608075710646,9.95320152852,0.0479299886386,5.3290705182e-15,9.80665059373,3.5527136788e-15,94.9638998832
1409523491830,-0.124922109179,10.1642499831,0.058687995957,1.68753899743e-14,9.80664975968,-5.10702591328e-15,97.0155954164
1409523491834,-0.0550918270479,10.0634761096,0.07116570582,-5.44009282066e-15,9.80665110046,5.10702591328e-15,96.0957225546
1409523491843,0.0310309203693,9.9863914887,0.0161136616126,3.77475828373e-15,9.80665028324,-7.54951656745e-15,95.293725797
1409523491864,0.0806047563847,10.0170460412,-0.079161491266,3.88578058619e-15,9.80664969808,1.55431223448e-15,95.4398268171
1409523491865,0.0628959747904,9.97737212051,-0.178644468182,2.10942374679e-15,9.80665082173,-1.99840144433e-15,94.8779397781
1409523491881,0.0513037495212,9.8646344585,-0.260034292252,9.10382880193e-15,9.80665068606,2.44249065418e-15,93.6150211896
1409523491882,-0.00550862581557,9.67933673191,-0.290098173683,-1.74305014866e-14,9.80665076945,2.22044604925e-15,91.7187039852
1409523491901,-0.0966205697331,9.64062736233,-0.308682036629,-9.21485110439e-15,9.80665032178,2.88657986403e-15,91.2245889326
1409523491903,-0.125425222328,9.74262360061,-0.345242088733,-3.10862446895e-15,9.80665025743,5.3290705182e-15,92.0312368835
1409523491914,-0.127959244994,9.81382193206,-0.383075013878,-1.57651669497e-14,9.80665166601,-3.99680288865e-15,92.5216871132
1409523491931,-0.0611596307451,9.78223304507,-0.386222004413,3.33066907388e-15,9.80665179361,7.32747196253e-15,92.0761754241
1409523491936,0.0210000304773,9.8267430339,-0.371019047275,-9.32587340685e-15,9.80664939295,8.881784197e-16,92.3828067361
1409523491951,0.0239003404737,9.98943899356,-0.342278669528,3.21964677141e-15,9.80665032398,-1.55431223448e-15,93.8383859883
1409523491966,0.0712985187406,9.99674545874,-0.28493829699,1.69864122768e-14,9.80665142636,6.43929354283e-15,93.8908738501
1409523491967,0.240635167391,9.79872417482,-0.178875326851,5.10702591328e-15,9.80665092369,7.32747196253e-15,92.122365147
1409523491986,0.248452644686,9.68919904362,-0.191232149477,1.37667655054e-14,9.80665159451,7.54951656745e-15,91.0095697939
1409523491987,0.291006150113,9.53506534693,-0.175191621153,-9.54791801178e-15,9.80664981021,4.4408920985e-15,89.5345122001
1409523492003,0.32316333818,9.43023214036,-0.156120860382,2.67563748935e-14,9.80664996271,-2.22044604925e-16,88.5375403009
1409523492004,0.327304028043,9.4715119274,-0.110037604354,-1.58761892521e-14,9.80665108087,4.66293670343e-15,88.9784223784
1409523492014,0.322535772485,9.58139352098,-0.0140074180828,-1.83186799063e-15,9.80665012654,4.4408920985e-15,90.1833201264
1409523492031,0.295220332553,9.80662787252,0.0573072794363,1.22679644221e-14,9.80665105441,2.6645352591e-15,92.4662567719
1409523492034,0.305741136407,10.0529027804,0.115849018533,3.71924713249e-15,9.80664986897,1.11022302463e-15,94.9473132533
1409523492050,0.307420168016,10.2787247455,0.14070008971,2.39808173319e-14,9.80664931247,4.4408920985e-15,97.1888604771
1409523492070,0.323793668759,10.5925819553,0.125977164963,7.77156117238e-16,9.80665045609,6.66133814775e-16,100.198032746
1409523492070,0.374476616153,10.8022436655,0.0387720657078,-1.03805852802e-14,9.80665013168,7.32747196253e-15,102.081271594
1409523492074,0.370096097341,10.8501069991,-0.104780577676,1.30451205393e-14,9.80665109693,1.99840144433e-15,102.291769619
1409523492082,0.283692158389,10.7817806293,-0.187091127421,2.33146835171e-15,9.80665014773,-2.22044604925e-16,101.455381416
1409523492103,0.134342422509,10.7589519236,-0.198463541768,1.80966353014e-14,9.80665077328,-5.55111512313e-15,101.139074661
1409523492104,0.0547618915654,10.7692382889,-0.212534534143,-3.00315328161e-14,9.80665002317,1.99840144433e-15,101.125455492
1409523492116,-0.0148411442911,10.7302161566,-0.305301328694,-1.99562588676e-14,9.8066504318,4.4408920985e-15,100.49222305
1409523492134,-0.077506271858,10.520000895,-0.519638886695,2.30093721854e-14,9.80665070605,1.7763568394e-15,97.9729710212
1409523492135,-0.0556918146793,10.2787044657,-0.774272141159,1.5959455979e-14,9.8066523905,-4.4408920985e-16,95.2368858848
1409523492149,-0.0691696654472,10.1743025517,-0.786140341281,-6.31439345256e-14,9.80665143568,1.7763568394e-15,94.2125831525
1409523492167,-0.14865203229,10.000323049,-0.382541428985,2.22044604925e-15,9.80665185036,-1.55431223448e-15,93.3371479059
