index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
0,0.1705699652,1.0,0.143838058305,0.0185612138547,0.0614285564889,0.024570931864
1,0.321618710574,0.802493560356,0.304556052148,0.0034563393173,0.0416779125245,0.00849913247969
2,0.409514203426,0.55198277079,0.358432771966,0.00533320996786,0.0166268335679,0.00311146049788
3,0.401991640808,0.393126917986,0.361357571305,0.00458095370609,0.00074124828751,0.00281898056397
4,0.408067161535,0.32194552646,0.432580502196,0.00518850577885,0.00637689086509,0.00430331252506
5,0.422032244569,0.288864954159,0.49640499584,0.00658501408222,0.00968494809512,0.0106857618895
6,0.455878158545,0.251761478905,0.573121410349,0.00996960547978,0.0133952956206,0.0183574033404
7,0.470560377278,0.255146064252,0.62436172899,0.0114378273531,0.0130568370859,0.0234814352045
8,0.469233500269,0.308941857531,0.542111632808,0.0113051396522,0.00767725775796,0.0152564255863
9,0.490567064437,0.332229281138,0.404936858682,0.013438496069,0.00534851539727,0.00153894817366
10,0.502902250605,0.31724177893,0.304705157859,0.0146720146858,0.00684726561806,0.00848422190857
11,0.500665207242,0.309983078536,0.267472758919,0.0144483103494,0.00757313565746,0.0122074618026
12,0.485166257895,0.316493265426,0.26657048229,0.0128984154148,0.00692211696849,0.0122976894655
13,0.458614585667,0.337676475107,0.293640543715,0.010243248192,0.00480379600039,0.00959068332298
14,0.435180551446,0.367572117584,0.34035912508,0.00789984476991,0.00181423175262,0.00491882518647
15,0.422844767231,0.391004997701,0.378256210411,0.00666626634843,0.000529056258993,0.00112911665344
16,0.407042697267,0.422952974259,0.40469877764,0.00508605935199,0.00372385391482,0.00151514006947
17,0.396394053343,0.44575187467,0.428457266374,0.00402119495963,0.00600374395597,0.00389098894288
18,0.400308573811,0.459305696702,0.463712732298,0.00441264700643,0.00735912615911,0.00741653553524
19,0.413155004547,0.442345758569,0.510603728298,0.00569729008003,0.00566313234586,0.0121056351353
20,0.413607797641,0.434762504715,0.58958758404,0.00574256938941,0.00490480696048,0.0200040207095
21,0.409402365734,0.433172577479,0.601326296983,0.00532202619868,0.00474581423681,0.0211778920038
22,0.398389145575,0.438359056678,0.701077281582,0.0042207041828,0.00526446215671,0.0311529904637
23,0.390163933009,0.431037420769,0.806091143293,0.0033981829262,0.00453229856582,0.0416543766348
24,0.411830146082,0.432513009596,0.714351049554,0.00556480423351,0.00467985744849,0.0324803672609
25,0.454016132956,0.42692563309,0.446606257532,0.00978340292093,0.00412111979796,0.00570588805866
26,0.504971050151,0.420047951443,0.235597099941,0.0148788946404,0.00343335163321,0.0153950277004
27,0.541268827678,0.449615778316,0.16797822768,0.0185086723931,0.00639013432051,0.0221569149266
28,0.585955949313,0.505018775007,0.319382377523,0.0229773845566,0.0119304339897,0.00701649994224
29,0.621792250108,0.554520592534,0.489651432064,0.0265610146361,0.0168806157423,0.0100104055118
30,0.600184681505,0.580706871075,0.501395943642,0.0244002577758,0.0194992435965,0.0111848566697
31,0.543199992042,0.576245675965,0.434270120254,0.0187017888295,0.0190531240854,0.0044722743309
32,0.459626301906,0.576566304369,0.43862313952,0.0103444198159,0.0190851869258,0.00490757625748
33,0.385696591539,0.610104634585,0.433444196317,0.00295144877919,0.0224390199474,0.00438968193719
34,0.369585685473,0.635448177774,0.449443828136,0.00134035817261,0.0249733742663,0.00598964511911
35,0.396497887536,0.625435350865,0.479128355614,0.00403157837886,0.0239720915754,0.00895809786693
36,0.410243819666,0.627022709061,0.436122993405,0.00540617159185,0.0241308273951,0.00465756164604
37,0.383504277397,0.618600518542,0.39873387451,0.00273221736499,0.0232886083432,0.000918649756515
38,0.347719061118,0.592161908249,0.39887180719,0.000846304262906,0.0206447473138,0.000932443024503
39,0.33050857726,0.544515070082,0.316168120031,0.00256735264873,0.0158800634972,0.00733792569145
40,0.296492961448,0.508550952373,0.213400487833,0.00596891422995,0.0122836517263,0.0176146889112
41,0.254843219857,0.495758789555,0.211276049529,0.010133888389,0.0110044354444,0.0178271327416
42,0.212692378882,0.525594317246,0.247859749392,0.0143489724865,0.0139879882135,0.0141687627553
43,0.192396843579,0.594548879944,0.220439206113,0.0163785260168,0.0208834444833,0.0169108170832
44,0.230167551756,0.728425303977,0.223757033681,0.0126014551991,0.0342710868866,0.0165790343264
45,0.283083850109,0.795625915418,0.411199734722,0.00730982536377,0.0409911480307,0.00216523577767
46,0.234618177846,0.803457935607,0.602650611918,0.0121563925901,0.0417743500497,0.0213103234973
47,0.122024932606,0.772026883684,0.564842656046,0.0234157171141,0.0386312448573,0.0175295279101
48,0.115693961843,0.679932464219,0.370543407082,0.0240488141904,0.0294218029109,0.0019003969863
49,0.144006139197,0.622235961931,0.187997757586,0.021217596455,0.023652152682,0.0201549619359
50,0.222987042252,0.607899524371,0.0934879039021,0.0133195061495,0.022218508926,0.0296059473043
51,0.275301905256,0.60646200115,0.185252197405,0.0080880198491,0.0220747566039,0.020429517954
52,0.277726130506,0.586391349355,0.22112234943,0.00784559732409,0.0200676914244,0.0168425027515
53,0.256245024287,0.54612449263,0.210859060734,0.00999370794602,0.016041005752,0.0178688316212
54,0.253036438725,0.50549443183,0.238834361695,0.0103145665022,0.011977999672,0.015071301525
55,0.244665960172,0.452475871102,0.267997178128,0.0111516143575,0.00667614359913,0.0121550198817
56,0.274902835689,0.384948175835,0.202060109894,0.00812792680576,7.66259275889e-05,0.0187487267052
57,0.279259297408,0.314710624538,0.189382909784,0.00769228063387,0.00710038105727,0.0200164467162
