index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
0,0.166146287081,0.99876079173,0.323804833594,0.0129876279722,0.0568401852929,0.0088856067213
1,0.177151504325,0.927448343637,0.539168726176,0.0118871062478,0.0497089404836,0.0304219959795
2,0.0530434338416,0.896973124797,0.459209007678,0.0242979132962,0.0466614185996,0.0224260241296
3,0.0,0.753848792681,0.275785894712,0.0296022566804,0.032348985388,0.00408371283308
4,0.0440916106772,0.609582335238,0.133361741112,0.0251930956126,0.0179223396437,0.010158702527
5,0.148789006299,0.512894133378,0.0779024453171,0.0147233560504,0.00825351945765,0.0157046321064
6,0.233040146681,0.437457054375,0.0662247824566,0.00629824201229,0.000709811557382,0.0168723983925
7,0.265046244189,0.369480107159,0.0887861273495,0.00309763226143,0.00608788316416,0.0146162639032
8,0.269713244714,0.292780186255,0.110959239918,0.002630932209,0.0137578752546,0.0123989526463
9,0.27434938393,0.234697113247,0.113668284731,0.00216731828739,0.0195661825554,0.012128048165
10,0.292883357657,0.202693741926,0.0874817807551,0.000313920914609,0.0227665196875,0.0147466985626
11,0.29902585939,0.188382679846,0.120161543902,0.000300329258673,0.0241976258956,0.011478722248
12,0.305529308371,0.153982199148,0.197223254868,0.000950674156789,0.0276376739653,0.00377255115129
13,0.315856301154,0.124390107525,0.237736352371,0.00198337343508,0.0305968831276,0.000278758598929
14,0.310175455202,0.111574892216,0.230027972872,0.00141528883988,0.0318784046585,0.000492079350924
15,0.287929929771,0.0989468506554,0.214524762587,0.000809263703308,0.0331412088146,0.00204240037948
16,0.26654194517,0.079518091471,0.204097507591,0.00294806216334,0.035084084733,0.00308512587902
17,0.244573230183,0.0523327711884,0.198350749443,0.0051449336621,0.0378026167613,0.00365980169378
18,0.221599099091,0.0254740135807,0.205683799103,0.00744234677128,0.040488492522,0.00292649672786
19,0.19611554541,0.00735915692843,0.219853664136,0.00999070213931,0.0422999781873,0.00150951022451
20,0.177500703448,0.0,0.222600060918,0.0118521863355,0.0430358938801,0.00123487054629
21,0.177876589646,0.00338186312876,0.213929950591,0.0118145977158,0.0426977075672,0.00210188157907
22,0.196152128644,0.0126514753489,0.199261752831,0.00998704381599,0.0417707463452,0.00356870135502
23,0.223191030015,0.0292902823745,0.189414119098,0.00728315367882,0.0401068656427,0.00455346472836
