index,i,acc_x,acc_y,acc_z
0,68,0.405171852751,7.90246844179,2.67100879788
0,69,-0.159297015677,8.67435198178,2.32891552656
0,70,-0.761765801,9.42260509932,1.91921648223
0,71,-1.03027175717,10.0404817082,1.6160189688
0,72,-0.864734957567,10.589199436,1.32179304349
0,73,-0.30927418461,11.1209980069,1.22096992539
0,74,0.125382093669,11.6103726404,1.8961702053
0,75,-0.00528725161881,11.9519740185,5.27004972011
0,76,-0.739543624793,11.9180183631,7.67424935005
0,77,0.00840733470781,11.5172712665,0.972505740609
0,78,0.760137493092,11.3817031506,-2.74382674802
0,79,0.763498051638,11.3087817023,-2.9080174718
0,80,1.12012093533,11.3984245359,-6.81750367226
0,81,1.90147970476,12.0596620066,-6.7767807481
0,82,3.38570410298,13.9300383049,-0.17736304463
0,83,4.60665747466,15.5803314491,4.97276737266
0,84,4.78699450825,15.647853099,3.68265510329
0,85,2.6944606639,15.293867088,2.70352233363
0,86,0.564362577465,15.3878206814,3.36954496236
0,87,-0.740570551733,15.138135943,2.07353677235
0,88,-1.36601311353,14.3213244823,2.04304426509
0,89,-0.985204762583,13.6596935179,0.281507431193
0,90,0.40682500369,13.1568039459,-3.49487249908
0,91,-0.216209668119,12.9375417988,-4.29121262651
0,92,-0.755097457695,13.012121752,-4.53240407316
0,93,-0.19266274966,12.5138467569,-7.01759340148
0,94,-0.0393858148996,10.7889016228,-9.01285677009
0,95,-0.72861581899,9.41122589577,-8.09617706134
0,96,-2.05282520396,9.10247599788,-5.75057087163
0,97,-3.08927413689,10.1419652536,-3.98295694202
0,98,-4.89288442854,14.2036760148,-3.86890451217
0,99,-5.3989735247,19.1695228328,1.28682443356
1,0,-5.3989735247,19.1695228328,1.28682443356
1,1,-3.69848583788,16.587923225,11.8882789408
1,2,-6.35548026344,17.5681096819,7.37296480567
1,3,-8.40857211633,15.6339508841,3.28280491156
1,4,-9.37434859635,12.5698527195,-0.850850646382
1,5,-7.84212026035,11.921902418,-2.7455185214
1,6,-4.40082180903,11.0614710761,-2.81079863666
1,7,-1.82309503877,9.35509902592,-1.4830078368
1,8,-1.5079744179,7.79572017302,-0.599095855551
1,9,-1.22428498578,6.91624141893,-1.84379262665
1,10,-0.630025780596,6.19572449097,-4.04535377944
1,11,-0.054566559504,5.21841127642,-4.75806101853
1,12,0.538159872735,4.40194785692,-1.78838179257
1,13,1.6084671721,4.29970474741,-0.0862789320467
1,14,2.09428817307,4.17247198676,0.501607032837
1,15,1.34482452852,3.67144277321,0.360204033166
1,16,-0.0422377223977,3.29272476618,-0.461211642344
1,17,-1.35627873355,2.82142627292,-0.822881333899
1,18,-2.01034183986,2.73577888398,-1.73041283206
1,19,-2.43469456805,2.6220805891,-2.1978897549
1,20,-3.00658015302,2.08040443253,-1.5128820939
1,21,-3.68765193203,1.51729799868,-0.424552293491
1,22,-3.33231528489,1.60013038672,-0.790284908473
1,23,-2.57621162206,2.51787881722,-1.4941735628
1,24,-1.5278511809,3.56015841836,-1.62644530672
1,25,-0.388721557549,4.23984053997,-0.268075766056
1,26,0.979145261168,5.47176998204,3.29753220001
1,27,5.23435218802,10.3962758178,8.31273453811
1,28,20.1782937946,6.44988726803,21.51467705
1,29,19.3497005058,6.45739859766,23.0731024835
1,30,10.3401375746,4.26241153806,14.5188316089
1,31,2.42075207468,6.64907484027,0.34091184565
1,32,-0.223829989222,4.90310200815,-4.91467546253
1,33,-1.93644977675,5.61690904625,-2.16964819925
1,34,-4.72477657172,8.63963713363,-2.57810685183
1,35,-6.78250746871,13.8913271736,-3.85649846808
1,36,-6.93611096693,18.0630680838,-4.17903036266
1,37,-2.76924061464,18.4625793256,0.142329429008
1,38,2.60933946582,16.667335926,3.27743004356
1,39,1.61165602126,9.7719653681,-8.18287585507
1,40,-1.01551845819,6.70908860989,-11.639591764
1,41,-1.23748044817,5.61102818765,-7.44491441815
1,42,-2.60648227393,5.12338329546,-1.93565761444
1,43,-2.94771313112,5.23852594546,0.558887859992
1,44,-2.10563644545,5.57650655934,0.33964924589
1,45,-1.88511731866,6.79262187631,-0.202178743448
1,46,-2.31890255419,8.61404414999,-1.17936031624
1,47,-2.67593361232,10.2869213274,-2.24266116242
1,48,-2.12145343338,10.6114528875,-2.30045551443
1,49,-0.766715015169,9.34417409549,-1.59712619757
1,50,0.219893811737,8.24484315002,-1.32064691762
1,51,0.630528595373,8.08689154096,-1.3257817534
1,52,0.670072864981,8.63072936141,-1.06200974718
1,53,0.373841573313,9.69288264235,-0.515494805367
1,54,-0.104975599407,11.8987929446,-0.136642596495
1,55,-0.56071467892,14.776124796,0.161137047796
1,56,-0.178694348456,15.7036734075,-0.140528154484
1,57,1.06915553598,13.4758009752,-0.646962677064
1,58,2.02673446981,10.5588910156,-0.469831238492
1,59,2.38521152985,9.149026406,0.323988714592
1,60,2.56546736975,9.44628753222,0.421348638281
1,61,3.02251850788,9.43091151652,0.698300861745
1,62,3.61082965715,8.1354646497,3.03130281132
1,63,3.93085088785,6.78118023875,5.51953005634
1,64,3.76849387873,7.45075010609,1.97018351154
1,65,3.2719890023,8.73166017875,-0.487466124749
1,66,2.30618624413,9.30323392987,-0.0405127468562
1,67,1.66359732903,9.01682005225,0.339554367707
1,68,1.67463246778,9.16437155179,0.621463715202
1,69,1.84695669894,9.80383603464,0.735058320797
1,70,1.792212759,10.4665668743,0.410225785996
1,71,1.25910118017,11.1094331031,-0.0336842997374
1,72,0.675656398472,11.6861719472,0.0388824363099
1,73,0.278218091713,12.0062538941,0.794014184264
1,74,0.263032941909,11.8756130802,2.2215425747
1,75,-0.194628602165,11.1052661197,8.91655680423
1,76,-2.39919415949,10.8052359082,16.5383654076
1,77,-2.30953025117,10.6071121498,8.43771138252
1,78,0.232443253217,9.10913027542,-2.77603513042
1,79,1.47720627868,9.26221792107,-7.12809420661
1,80,0.568142173616,10.7414197449,-2.63564409966
1,81,0.0724684264555,11.8425656712,-4.8421699525
1,82,0.27492289128,13.8720858917,-2.28520001967
1,83,1.92882902774,15.3514635921,1.19740769352
1,84,3.54439209103,14.4946727681,0.214822138248
1,85,1.90045135258,13.5074331833,-2.70771886328
1,86,0.145017661134,13.6521377188,-2.10883995098
1,87,-0.550516894759,15.2373389342,2.18955837276
1,88,-1.0184457928,16.5224325508,2.46721558307
1,89,-0.387319768231,15.8257132452,-0.782663879534
1,90,-0.706388478628,14.8334742268,-0.205564149124
1,91,-0.991230839828,13.5497945633,0.876226443072
1,92,-0.554889596346,11.6766834753,0.186173058717
1,93,-0.355056468571,9.85339540642,-2.92306698556
1,94,-0.897358029216,9.03889760153,-7.00040527082
1,95,-1.33822109774,8.83892170796,-8.40131325493
1,96,-2.1434055236,9.56210317996,-7.07952727164
1,97,-2.8108740852,10.2658130418,-5.29052948034
1,98,-3.43240898513,14.2555280728,-4.39286017303
1,99,-2.70588536946,18.8034770002,4.43069943567
2,0,-2.70588536946,18.8034770002,4.43069943567
2,1,-1.08725812857,18.0531020118,11.2084685774
2,2,-4.69582562212,18.3638680721,6.13998350367
2,3,-7.33585694755,15.2793920056,0.692733515922
2,4,-7.05309374218,11.5484195751,-3.81244880698
2,5,-4.43277742205,10.3842704748,-6.38229184597
2,6,-2.36997195766,10.101613177,-5.98365334261
2,7,-1.37360854114,8.61430736211,-4.20072891422
2,8,-1.45724577405,7.05124493545,-2.33869775233
2,9,-1.3826331754,5.52139548498,-3.10847484473
2,10,-1.14609140823,4.94942388153,-4.24745846411
2,11,-0.9096662958,4.9399339472,-2.94279656541
2,12,-0.524945699595,4.29019239968,-0.0759694893273
2,13,0.0421199985275,3.65900902976,0.593154007341
2,14,-0.119668927033,3.04088797135,0.224502354849
2,15,-0.462718424019,2.73916265839,-0.288504017854
2,16,-0.633635969763,2.86318752131,-1.17282803689
2,17,-0.903515078968,2.88148439327,-1.55443954227
2,18,-1.31263571234,2.81055196655,-1.17809334058
2,19,-2.51527942948,2.95435514678,0.270296326748
2,20,-3.91747355258,3.4600733338,1.23461513836
2,21,-3.79957770792,3.76738347748,0.553657399503
2,22,-3.07366453675,3.71176606936,-0.565542432289
2,23,-2.60650954825,4.16231782489,-1.68153835911
2,24,-1.8744147938,4.73334497153,-1.65534796796
2,25,-0.771358155641,4.98210715638,-0.0354692941042
2,26,3.07572860205,8.02770232259,1.98529170819
2,27,9.99672447916,10.8357966156,10.1528431502
2,28,17.1860511144,3.77905076221,23.1212154902
2,29,22.0834876716,0.27145413235,24.248925605
2,30,16.8005624715,1.31265335303,16.6256647441
2,31,4.17835708381,3.28553329861,-0.506004159466
2,32,0.931509084498,3.77917100654,-1.41172335115
2,33,-2.03071665334,4.74895636865,-1.8484870377
2,34,-5.01307595895,7.68615132788,-4.57825835752
2,35,-9.0497335978,13.7177159084,-7.78713418817
2,36,-9.58499098676,16.8951561938,-6.82948271676
2,37,-4.92648930169,15.7715511551,-0.39911463604
2,38,-0.233429364593,13.0613744851,3.0788708687
2,39,-0.915079124326,11.3525739325,-0.990445310945
2,40,-2.84900062879,8.99458207977,-4.75173437488
2,41,-2.31519793624,7.22774726293,-2.92517667535
2,42,-1.73799758574,6.37588680911,-2.24245118358
2,43,-1.40532392792,6.31396201579,-1.53907672325
2,44,-1.21438669314,6.96288702583,-0.939059180688
2,45,-1.66770314754,8.53456370412,-1.39628981212
2,46,-2.37999053907,10.2982759777,-2.35321486826
2,47,-2.66090108473,10.8182865001,-2.51305320378
2,48,-1.74018070619,9.69985272853,-1.70246712218
2,49,-0.170756939876,8.19429647226,-0.954967128302
2,50,0.722969869848,7.62004339372,-0.624275251549
2,51,1.06704920007,7.66476825728,-0.496356667002
2,52,1.13249069858,8.67513154056,-0.515392731652
2,53,0.959333233471,11.5871539485,-0.852501896111
2,54,0.599584977904,16.0442607294,-1.47183361345
2,55,0.787707217276,17.768530056,-1.95090571287
2,56,1.43559795152,14.4009038909,-1.70335186308
2,57,2.04986496572,10.5362000668,-0.540560122884
2,58,2.40190296106,8.80232438698,0.539827314604
2,59,2.62082482734,8.6159803015,0.880527980465
2,60,2.76534079512,8.17914151065,2.67109976874
2,61,2.76405578826,7.5622178354,5.43115258331
2,62,2.53066464679,8.02764800183,3.60524993204
2,63,3.14711025498,8.63852990407,0.0381840682357
2,64,4.13282008914,8.36996050828,-1.86958916965
2,65,3.49820099419,8.02079236326,-2.55733712382
2,66,2.02321593435,8.62187697943,-0.69762818932
2,67,0.239850589515,9.28902800466,0.658828117438
2,68,-0.381453264345,9.53355906373,1.31633052346
2,69,-0.150552452264,9.85379847686,2.00173513069
2,70,-0.216380194922,9.9573487686,2.03869098063
2,71,-0.812847189649,9.9136916827,1.7209828115
2,72,-1.25346645662,9.96231771816,1.38080201881
2,73,-1.14003527085,10.245603628,1.35961280066
2,74,-0.620259586103,10.6073643066,1.72600465136
2,75,-0.00583685240297,10.6932292534,2.08043407489
2,76,0.10559578226,10.7690050886,2.75648928576
2,77,-0.990697311425,11.3703548426,7.5579738574
2,78,-2.18225331333,11.9038976983,11.3940469464
2,79,-0.821919745755,11.7097533558,5.55398691407
2,80,1.09181165435,11.328200543,0.289612654782
2,81,2.20465446735,10.3330757583,-9.86819798404
2,82,3.28990040508,11.4518761418,-10.4700492126
2,83,4.92794468029,15.969132202,1.83172301651
2,84,5.10199921433,17.4526723524,3.63401736825
2,85,3.5354330826,16.7354978124,-1.43139604085
2,86,2.73278803699,15.1980819791,-1.93885673288
2,87,1.64556772568,15.0769172084,0.628256240855
2,88,-0.180876672991,15.3285973015,0.0355259192719
2,89,-0.635785048557,14.4823078194,1.18095017809
2,90,-0.897790035868,13.5132319731,0.628156212115
2,91,-1.74715311548,13.1503566485,-0.413678603216
2,92,-3.10405533084,13.7206439974,0.38793529367
2,93,-3.52935595689,13.2275190891,-1.95898088168
2,94,-2.12307734746,10.246500218,-7.77738833224
2,95,-1.84689563811,8.25158575815,-10.1081022575
2,96,-2.69098311216,8.95830065759,-8.51140263978
2,97,-3.76078261294,12.097589318,-6.57080128352
2,98,-3.67380958691,18.0911069282,-3.36005076969
2,99,-0.952839792509,19.5554284949,2.33172201987
3,0,-0.952839792509,19.5554284949,2.33172201987
3,1,-4.74366889692,17.4870660035,11.4092402122
3,2,-8.91570716869,16.8111610753,8.65443364634
3,3,-9.33182062932,14.1589673774,-0.789024636126
3,4,-6.01632955122,12.1415189801,-5.51876474847
3,5,-1.88106278007,9.62806469255,-6.84230110383
3,6,-0.770799711574,8.69375375124,-6.29890443174
3,7,-1.04843587886,8.00974762444,-4.97945690963
3,8,-0.775546848044,6.88857985159,-4.84504149471
3,9,0.0464952242151,5.7580029717,-5.55455060066
3,10,0.642996803564,4.14219604681,-3.70282366521
3,11,-0.165971781972,3.61098165305,-1.41061214159
3,12,-0.89434053882,3.82072262756,0.818712677025
3,13,-0.385182828899,3.84016095773,0.684646196285
3,14,0.015147250865,4.06891750771,-0.796370336507
3,15,-0.0546752510531,4.45660756048,-1.62438252208
3,16,-0.0583448930299,3.90399067434,-1.66009655285
3,17,-0.791538427337,2.73519294526,-1.19936743971
3,18,-2.38939562988,2.03857202444,-0.432706873729
3,19,-3.62937024274,1.89677210826,-0.0157083812226
3,20,-4.07790135235,2.17811218015,-0.166879347333
3,21,-4.04474405301,2.91073283719,-1.06053799504
3,22,-3.50024485741,3.83545403607,-2.31883838119
3,23,-3.07097157715,4.52658651326,-1.61877198799
3,24,-2.28233229041,5.46814607341,0.740234852674
3,25,0.24824214877,7.21579408865,3.85744829302
3,26,5.82802761256,10.0306230275,8.90296110243
3,27,14.5228188286,10.3016152123,17.4457069946
3,28,22.0510130622,7.25184462515,22.6065906337
3,29,21.1290577016,8.3837432179,16.9346790277
3,30,13.3684374022,5.43968223506,7.2861787312
3,31,4.95965436139,4.95140109117,3.16626518856
3,32,-0.0943349421426,6.51848271232,-4.12473739088
3,33,-0.389090494514,6.16072984006,-2.64529948712
3,34,-2.65310497869,9.13546878504,-1.81698650922
3,35,-5.92266210673,14.7968292044,-4.59764038185
3,36,-5.32998761483,17.3253617224,-7.42684951058
3,37,-1.56274836624,17.0734525212,-2.44071583112
3,38,0.586978631535,13.4131915607,-2.5803788955
3,39,-1.56790595719,9.65417307781,-8.34974653012
3,40,-3.94862783183,8.30373148756,-6.34206664281
3,41,-5.09319900195,8.19039800033,0.0602272373388
3,42,-5.56213629479,8.51159575069,2.6454492954
3,43,-3.94228484835,7.06480783649,-0.419468697504
3,44,-3.09876932899,6.10177503772,-0.709617082176
3,45,-3.17757250958,6.65654524757,-0.206266768438
3,46,-2.80141742094,7.1319796407,-0.908484856797
3,47,-1.60796419301,6.58856211575,-2.54374315024
3,48,-0.840118039432,6.06548393083,-3.02912140455
3,49,-0.591574588195,6.10558163876,-2.36093505731
3,50,-0.204162438896,6.58451285718,-1.87038403737
3,51,0.178929472007,7.52493034244,-1.39764086622
3,52,0.609750471188,8.76077796272,-0.921804314728
3,53,0.639700872521,11.7956951183,-1.2844924864
3,54,0.102662254464,17.5918478023,-2.16950316628
3,55,0.468294160338,20.4250466418,-2.24378181822
3,56,1.60256440054,16.5768037346,-1.32848742379
3,57,2.06640207275,12.1598185706,0.0908651217896
3,58,2.21571991805,9.82765398972,1.58415957464
3,59,2.59728554505,8.98915963539,2.42389015455
3,60,3.00501743285,8.53481087117,2.64196903389
3,61,3.3239419095,8.49232136522,3.14453023664
3,62,3.80514851915,8.401667147,7.31690595825
3,63,3.56650105268,9.29570594324,9.46247378202
3,64,3.39409867888,9.11522604526,4.2617565166
3,65,3.61430100584,7.84301896207,0.625380232564
3,66,4.28426913991,6.64395607416,-1.00536272487
3,67,4.50484150734,6.54185552508,-1.74738724413
3,68,2.83237722525,7.51280039918,-1.42957779746
3,69,0.758637166424,8.51037444352,-0.904241410972
3,70,-0.208945474488,9.41449352661,-0.396593549974
3,71,-0.686592568197,10.1344811884,-0.198509601704
3,72,-1.39813621106,10.5533047934,-0.0682878813092
3,73,-2.06582182519,10.8049061096,0.304441038337
3,74,-2.2250753151,11.0773766179,1.11729316754
3,75,-2.13824725071,11.2077981437,3.79684482242
3,76,-2.89258125745,11.1591466317,10.6988109487
3,77,-2.25195460872,11.4452882125,9.40142750386
3,78,-0.424861929886,10.2582878417,0.819386480363
3,79,0.504491514154,9.64608750082,-4.03690678867
3,80,1.13456018106,10.5343309339,-2.84160668221
3,81,1.53619234415,11.5352649109,-1.12629618476
3,82,1.78349077283,11.9528020211,-7.79149391682
3,83,1.36959562255,13.3017107561,-7.28209636425
3,84,2.54348510886,14.8096046831,0.270428041698
3,85,4.31792820966,14.5470883982,3.53809250405
3,86,1.4755382587,15.351233671,-0.141855193212
3,87,0.019948007988,17.1345788996,2.75933621818
3,88,-0.599846255232,17.6397373941,0.870320475958
3,89,-0.0946228259925,15.6420316436,-2.24833889377
3,90,-0.568535011045,13.1983741864,1.2883140925
3,91,-1.88967354641,12.8380699095,3.13147714795
3,92,-1.59730537686,12.4699902796,-0.0172897713528
3,93,-0.663619807665,10.6764609139,-4.94225558358
3,94,-0.591925260903,8.53339242487,-8.32844061451
3,95,-1.4196918528,8.38629636103,-8.7004659016
3,96,-2.02576385766,10.2148045577,-6.50942914324
3,97,-2.69636654876,12.9988917108,-4.04438235984
3,98,-3.21990753821,17.0641173224,-1.79174377196
3,99,-2.52011037989,18.6333612218,6.01388904536
4,0,-2.52011037989,18.6333612218,6.01388904536
4,1,-4.59598256433,18.0142867093,9.663018393
4,2,-7.93347641153,18.0867027844,4.80304296596
4,3,-7.46667911039,14.9549352095,0.132196925828
4,4,-5.59388386308,12.367963423,-3.33107833386
4,5,-3.26207557339,10.3861722607,-4.47641033676
4,6,-1.49322082329,8.61968598832,-4.78023845731
4,7,-0.234929161134,7.61281420674,-4.5602991764
4,8,0.906594609981,6.79756765577,-5.21449636433
4,9,0.880824689355,5.98807402629,-5.90732949965
4,10,0.0342449714601,5.36536547723,-4.72154944976
4,11,-0.800688763854,4.82387153133,-2.09495504641
4,12,-0.0869928401674,4.12834046519,-0.578818034621
4,13,0.630822235944,3.45963949823,0.062730830793
4,14,0.297358594907,3.27564947246,-0.0984248066779
4,15,-0.533828455584,2.96409054835,-0.58393424447
4,16,-1.06188758786,2.76677254168,-1.18072361659
4,17,-1.25023286659,2.61297908849,-1.57435051842
4,18,-1.87684951996,2.37355738948,-1.19167600579
4,19,-2.70918298561,2.1885836748,-0.542924004325
4,20,-3.41507941358,2.17043253715,0.209265880893
4,21,-3.30684587694,2.43607111407,-0.247318506949
4,22,-2.49389387129,2.53760714386,-1.63875182697
4,23,-1.77369694454,2.94175940087,-2.46065123325
4,24,-1.26234483318,3.28082052055,-2.074322583
4,25,-0.972146543045,4.10232627395,0.644044624988
4,26,1.19601131418,6.54707608952,5.37273043363
4,27,10.1315791561,12.9329141872,11.0233656195
4,28,18.3864357415,4.85366131815,25.1705733996
4,29,21.3715511759,4.32608862078,21.8283998439
4,30,15.5195679065,3.22858173136,13.4939868071
4,31,6.62858476825,0.98302331334,4.18290102533
4,32,1.2378531063,3.99935606366,-3.95626834304
4,33,-0.859211770283,4.3263630277,-2.95395516945
4,34,-2.20026094463,5.64378389376,-0.87426841719
4,35,-2.5284448189,5.60089927955,-0.757378217553
4,36,-1.4035715827,4.13030930962,-3.76867289082
4,37,-4.31475208984,5.67158903716,-9.14943172243
4,38,-6.60205803054,10.9016136756,-6.67437819024
4,39,-6.53372939739,12.8913734244,-1.33128135453
4,40,-5.76114716669,14.1700359938,1.90756080838
4,41,-4.80550915303,15.5157966838,1.85224972396
4,42,-3.1725265924,14.0039783398,-2.54267883486
4,43,-1.14488247003,11.4990188382,-2.82049590757
4,44,-0.247463960703,9.74683077078,-1.53196672991
4,45,-0.634052478116,9.18343902653,-0.411252205309
4,46,-1.24447615845,9.35845538447,-0.0661350874237
4,47,-1.03546106673,8.96601342132,-0.486063723629
4,48,-0.637057899203,7.93319197064,-1.09784656361
4,49,-0.33361930809,7.2443439486,-1.46373875197
4,50,0.306507151198,7.32918968977,-1.88637078853
4,51,0.941186070149,8.04205213845,-2.62331907192
4,52,0.98520232143,9.77698722392,-2.95396370726
4,53,0.559984659502,11.9919532446,-2.68068580469
4,54,0.367134861815,13.5020686788,-1.88899298656
4,55,0.505702566955,13.3521172238,-0.605347959572
4,56,0.698163413624,12.1508364951,0.961699531414
4,57,0.948295327559,11.2739253718,2.14311179662
4,58,1.28563534974,10.5311366877,3.07401893463
4,59,1.94245805873,8.91738414589,5.19807759646
4,60,2.16994979359,8.14551271797,4.75748513206
4,61,1.54081097389,8.68019767637,2.01171825074
4,62,1.29318447771,9.34872495774,-1.13220921318
4,63,1.83251803856,8.50713671702,-2.98463375744
4,64,1.57358016197,7.6521206722,-3.33606722325
4,65,0.486993169386,7.11177469611,-2.81947951339
4,66,0.156568517867,7.29298100214,-1.3400600609
4,67,0.43850401673,7.85798349619,0.404521461975
4,68,0.938897410076,8.3437030592,1.40695431287
4,69,0.961700847909,8.69370884042,1.93245342554
4,70,0.325185558155,8.85678684331,2.27000480847
4,71,-0.432443388602,8.90778626557,2.62683852088
4,72,-0.565850808302,9.1749677319,2.6485810824
4,73,-0.0181202197169,9.8023564653,1.79076796633
4,74,0.670760859737,10.8192300224,0.623804711478
4,75,1.16811987155,11.5192006174,0.0324512386162
4,76,1.3745561328,11.5651001383,0.115261834431
4,77,1.35080031551,11.3865387555,0.349271693786
4,78,1.14863218042,11.3673727668,0.493329586171
4,79,0.69919080076,11.7318555014,0.829113922581
4,80,0.520275583006,11.9947564325,3.02275558356
4,81,1.09633534234,11.6634049009,9.78884605437
4,82,1.48310861247,12.1359929543,10.0037400534
4,83,1.50679726635,13.2625110391,2.12041782843
4,84,1.93534005836,14.8839149508,-1.1783748357
4,85,2.26696645992,15.8082304539,-7.40502133978
4,86,2.76912259814,14.2569732906,-6.41254723526
4,87,0.992682512824,14.7070645176,4.16134525036
4,88,0.913549458938,16.3453115867,2.52958689655
4,89,2.03748527076,16.0840859545,-1.4077378331
4,90,1.88599537865,16.1241642303,-0.963720174163
4,91,1.23867637594,14.6705921643,-2.93424610305
4,92,0.313201371454,12.0106293066,-3.18510289928
4,93,-1.04411916593,11.7157907385,-2.73427417171
4,94,-1.1341900534,11.936622673,-4.59599748446
4,95,-0.3732328086,10.4642028531,-6.88163419169
4,96,-1.46374176813,9.66261428199,-6.83534633548
4,97,-3.28844176058,11.0272758658,-5.67766943378
4,98,-4.74576695105,14.3832037108,-4.85990323144
4,99,-4.9742198405,19.2012458958,-1.1331042478
5,0,-4.9742198405,19.2012458958,-1.1331042478
5,1,-3.12137240662,18.2933202838,7.58708109071
5,2,-6.42440495274,17.4378135906,8.13557368917
5,3,-8.80259970834,14.9655821023,1.83110311502
5,4,-8.50504351579,12.3785755809,-4.70566914055
5,5,-4.91023716945,10.8305590957,-6.25117601095
5,6,-1.29922454186,9.24889857313,-4.65141016362
5,7,-0.610154617708,8.54603792371,-3.27978400651
5,8,-1.35862346008,7.54277995112,-2.34146990808
5,9,-2.45654634126,6.82663869527,-2.06150320329
5,10,-1.09878940458,5.51967770337,-4.463818906
5,11,-0.0075354691446,4.06882369032,-4.00385531586
5,12,-0.602221648685,4.00661069865,-1.90680865396
5,13,-0.623208940057,4.51186232724,-1.06937452299
5,14,-0.329323880538,4.37972944649,-0.610245579934
5,15,-0.375268603498,4.18456203023,-0.37673416662
5,16,-0.636083268014,3.90892853165,-0.380472975158
5,17,-1.06996674342,3.75985976902,-0.87182560821
5,18,-1.51652350316,3.53123211365,-0.916434164107
5,19,-2.71647137268,3.37246370721,0.175555766817
5,20,-3.50975072,3.56704015208,0.152035641685
5,21,-4.06031493117,3.51046186971,0.211977634394
5,22,-3.77006901466,3.31045884308,-0.182966703477
5,23,-3.05832437088,3.65306930251,-1.29090532325
5,24,-2.08634598063,4.09695343229,-1.7249886139
5,25,-0.708346150902,4.16404065531,-0.386326374598
5,26,1.34785986589,4.14440413832,3.49335794149
5,27,7.00911928711,7.90879440263,10.5686462006
5,28,15.8121118034,9.60239857526,20.5117082216
5,29,23.0292607768,4.6317107682,23.175851879
5,30,18.8609176332,4.72246110446,16.8861204449
5,31,8.82917558027,5.1396031849,4.82370529087
