index,i,acc_x,acc_y,acc_z
0,0,-3.90673950361,16.3293738218,3.16391791994
0,1,-2.13637225358,13.6790316626,-0.026390529942
0,2,-2.3150818651,11.1033089347,-0.314824533788
0,3,-2.92531366121,8.30965085714,-1.67453241793
0,4,-2.08162008859,6.53335683951,-2.34817903636
0,5,-1.4445086375,6.1835755235,-2.06386607024
0,6,-1.63378766094,6.82571940353,-2.15431789173
0,7,-2.18867514403,7.78282626219,-2.87789815594
0,8,-2.23567465576,8.27740949999,-3.59391092353
0,9,-1.29638077531,7.91249302474,-3.358736538
0,10,-0.31214870181,7.47812031388,-2.48074925259
0,11,0.0743415649284,7.69719281439,-1.93343410187
0,12,-0.0347779078563,8.70033384745,-1.77742221906
0,13,-0.13606127507,10.4321997515,-1.91275734854
0,14,-0.110998718061,12.6929937569,-2.15252626249
0,15,0.234750140628,13.8312235904,-2.38559412912
0,16,0.507971378488,12.7981389732,-1.88965868859
0,17,0.374230867721,10.8085102683,-0.573087558421
0,18,0.166498001305,9.41935541485,0.567010442162
0,19,0.4797461294,8.7746591048,0.721599607512
0,20,1.44972794441,8.64177175524,-0.611731532074
0,21,2.68593189776,8.52120454877,0.0547299504825
0,22,2.98439213614,8.68902729427,3.97402440867
0,23,4.36496812516,8.45124918146,2.80627100175
0,24,5.9053075888,7.90961336054,0.389004936087
0,25,5.25858652784,7.76866262391,1.00654681499
0,26,3.47457250499,7.86164321895,1.90849037269
0,27,1.68686046125,8.53881882561,2.35858645115
0,28,0.299606475204,9.1995497347,2.04954237694
0,29,-0.586206208089,9.71659894111,1.50542607164
0,30,-1.09743837314,10.2996676567,1.13294918844
0,31,-1.44915845201,11.168881035,1.2096623383
0,32,-1.30399468827,11.8598119987,0.921419712619
0,33,-0.637763710482,12.042151146,0.658031531733
0,34,0.176823695731,11.8787261559,0.645185371959
0,35,0.73098953466,11.3578725839,2.16010969674
0,36,0.453302549707,10.3928108946,7.66992682438
0,37,-1.06973462725,10.6745658382,10.5691667613
0,38,-1.78383805721,11.6317089951,6.36962987392
0,39,-0.869859326439,11.6848517348,0.7384748566
0,40,0.0917558422514,10.7544633812,-9.25204679613
0,41,0.479787111437,10.589558118,-10.7598329879
0,42,1.61700858938,11.4253548534,-4.96208121172
0,43,3.40001330856,12.6199708155,0.190339196092
0,44,4.06904290516,13.81279523,3.07202483813
0,45,2.78463616995,14.1487924722,2.0923033393
0,46,2.00940662042,13.6436754838,-1.18039766948
0,47,1.78785638672,13.3489568922,-1.58268000683
0,48,1.08377878451,13.0368715812,1.24650277272
0,49,-0.222557530083,14.1375336736,3.71781587825
0,50,-0.237262828544,15.1928723404,1.95922439682
0,51,1.12934219289,14.0917580738,-0.202559768284
0,52,2.01833929648,13.2236143085,-1.39397404658
0,53,1.47124374766,13.4900385433,-1.4779293276
0,54,0.142607411869,12.6458782142,-0.646327196207
0,55,-1.50135543809,11.250390653,-1.59904236843
0,56,-2.28311347933,10.8732995228,-5.11679104429
0,57,-1.81759337951,9.08384737121,-7.68285702398
0,58,-2.61447869847,9.03121676579,-7.23729651613
0,59,-4.08106002024,11.4276603349,-5.5129960333
0,60,-5.13085318953,15.6415719321,-3.09114058102
0,61,-4.90874527726,18.7515883236,2.45483222507
0,62,-4.54891448947,18.3963106168,6.90736346248
0,63,-6.72972100411,18.0513314896,6.96698882929
0,64,-7.9600128706,15.9563019496,3.78594298255
0,65,-5.30820435706,13.1008379634,-1.1899073652
0,66,-1.61147346162,11.5935023216,-4.91651216606
0,67,-0.543585677399,11.4029847614,-5.79693037293
0,68,-0.0806831727844,10.0326534371,-5.02542297784
0,69,-0.306075409752,8.14887207054,-4.08268441288
0,70,-1.20212133481,6.95196643815,-3.226323907
0,71,-0.785812946815,5.72562767327,-2.46421160138
0,72,-0.229345374007,5.12141654852,-2.61978678132
0,73,-0.749270288011,5.47204788762,-1.76099691892
0,74,-0.674689701886,5.25866255089,-0.457743452139
0,75,0.0703016977797,4.47513074131,-0.450732111192
0,76,-0.070088280119,3.7699973503,-0.362200078566
0,77,-0.54136122237,3.33330502393,-0.82604762243
0,78,-1.08889812285,3.13072275542,-1.66986378209
0,79,-1.48662717876,2.83401175102,-1.88077846352
0,80,-1.82282169809,2.28446378968,-1.33290733128
0,81,-2.50374607163,1.76717032091,-0.360028337673
0,82,-3.43408849371,1.81855920839,0.391227820804
0,83,-3.6535358164,2.30841986693,0.0662171819776
0,84,-2.95803280461,2.67588537586,-1.21730144972
0,85,-2.53855801277,3.34686013534,-1.83543917537
0,86,-2.21021536681,4.34112254143,-0.889628019855
0,87,-1.67948190329,5.19026809368,1.11491232869
0,88,1.41989928463,7.0867686223,5.65119365952
0,89,13.8711150925,10.4004847504,15.2215431165
0,90,22.0216335492,6.6378351498,22.8685062863
0,91,22.2399574255,5.93300104656,18.9106668385
0,92,14.5317184379,2.94265742521,9.83215249083
0,93,4.97715124792,2.3719372455,-1.08871396978
0,94,0.317920124267,4.99501736699,-5.21095384724
0,95,-1.7648006135,6.48750818847,-2.73604878316
