100
89
97
93
91
85
96
52
74
89
94
81
76
66
81
95
67
55
66
76
77
95
55
72
58
58
83
74
50
84
81
91
94
82
77
90
43
64
85
93
72
66
58
71
87
58
47
56
68
66
88
47
64
49
50
89
87
42
93
86
95
91
86
96
56
76
86
93
81
77
68
81
93
69
59
67
78
78
96
57
73
60
60
81
74
54
84
80
81
75
90
41
62
83
92
70
64
55
69
88
55
44
54
66
65
90
44
61
47
47
84
83
40
91
80
98
96
75
93
91
91
96
94
86
95
93
88
77
85
94
92
96
75
90
79
78
82
68
71
77
84
92
78
96
88
86
98
96
90
97
87
92
82
87
97
95
93
78
93
82
81
79
66
74
71
83
96
96
94
96
93
93
94
93
93
93
93
95
97
95
95
97
96
94
94
93
85
95
83
67
89
50
48
79
86
91
82
54
88
93
92
84
85
61
96
90
95
95
38
25
97
32
41
79
77
97
99
95
97
80
97
91
93
98
97
87
87
97
91
90
68
56
85
61
73
96
86
80
70
85
94
74
57
68
82
79
93
58
77
60
61
92
82
51
86
93
83
77
67
82
97
69
55
66
79
77
95
55
74
58
59
93
85
50
92
91
69
69
71
59
65
60
63
64
64
61
63
67
61
62
61
58
62
72
50
96
98
79
98
92
95
98
98
86
89
98
92
91
67
53
86
58
71
94
70
97
97
99
95
96
77
95
97
97
97
58
44
93
51
62
84
97
90
94
98
98
89
87
97
90
89
73
60
82
64
77
72
59
70
81
81
95
59
76
62
63
85
77
54
84
85
94
96
97
96
80
91
97
94
93
62
50
88
53
67
97
90
92
68
95
93
97
96
46
33
95
41
50
93
95
76
96
96
97
97
56
41
94
50
59
98
98
99
97
95
95
92
85
98
76
69
98
98
98
96
96
88
80
99
70
65
67
84
71
71
86
74
62
83
86
94
98
99
47
31
97
40
49
93
93
89
83
94
80
63
97
85
76
96
67
60
52
37
96
46
55
87
39
91
97
29
96
91
36
42
88
