time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409347798482,-0.4938041,3.8492777,8.418014,-1.3842528,3.754259,8.953198
1409347798513,-0.5602432,4.1946416,8.482059,-1.2968189,3.7553322,8.965831
1409347798514,-1.0606314,4.2461166,8.653842,-1.2214587,3.756162,8.976062
1409347798515,-1.6095021,4.1102457,8.947132,-1.1641616,3.7523792,8.985253
1409347798520,-1.9764135,4.0025067,9.301474,-1.1554031,3.7450333,8.989447
1409347798535,-2.1440077,4.0294414,9.606135,-1.2015454,3.738287,8.986205
1409347798552,-2.135628,4.035427,9.743204,-1.284494,3.7352104,8.976005
1409347798552,-2.0159178,3.887585,9.651027,-1.3788329,3.736004,8.961667
1409347798565,-1.769315,3.74513,9.537901,-1.4649965,3.739919,8.94635
1409347798582,-1.4012065,3.7553053,9.488221,-1.5279917,3.7450128,8.933673
1409347798583,-1.1719618,3.8576574,9.406818,-1.5582639,3.7504115,8.926176
1409347798600,-1.1198878,3.912724,9.378687,-1.5699782,3.7545593,8.922379
1409347798601,-1.2156559,3.881001,9.416395,-1.5522268,3.7537196,8.9258375
1409347798614,-1.3682863,3.8325183,9.436746,-1.5186168,3.7464159,8.934683
1409347798629,-1.567005,3.803788,9.399636,-1.4834081,3.7361207,8.944903
1409347798631,-1.7447745,3.781043,9.330204,-1.4556588,3.728029,8.952834
1409347798647,-1.8237832,3.7355533,9.145252,-1.4391931,3.7265205,8.956124
1409347798663,-1.821389,3.6661212,8.908226,-1.4342229,3.7298384,8.95554
1409347798664,-1.8106151,3.627814,8.576031,-1.4337046,3.742128,8.950495
1409347798693,-1.785476,3.632004,8.347982,-1.4377263,3.7618732,8.941568
1409347798694,-1.7226281,3.6673183,8.279748,-1.4413794,3.7846355,8.931369
1409347798695,-1.6328455,3.6996403,8.230667,-1.4416721,3.8056543,8.922385
1409347798700,-1.5490485,3.6912606,8.298303,-1.4368355,3.8219156,8.916213
1409347798724,-1.4867992,3.6589386,8.486847,-1.4279925,3.8315876,8.913482
1409347798725,-1.484405,3.6373909,8.602965,-1.4185022,3.8348327,8.913602
1409347798732,-1.429937,3.5877113,8.58022,-1.4107673,3.8356426,8.914481
