time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409527267951,1.6412252,9.14585,2.942474,1.259288,9.381161,2.56484
1409527267952,1.7968484,9.155427,2.9981391,1.2442794,9.383768,2.5626304
1409527267965,1.6448165,9.062054,3.0520086,1.2297686,9.3860655,2.5612206
1409527267982,1.584363,9.099164,3.0298622,1.2141093,9.388483,2.559829
1409527267983,1.6077064,9.116522,2.914342,1.1969167,9.391594,2.5565112
1409527267997,1.6047137,9.115324,2.8299465,1.1783625,9.395756,2.5498278
1409527268016,1.5837644,9.0476885,2.7670987,1.1588155,9.4009,2.5398078
1409527268017,1.5460558,8.977658,2.712032,1.1382477,9.407194,2.5257688
1409527268033,1.4036007,8.905831,2.7353754,1.1172999,9.414216,2.5088995
1409527268034,1.134253,8.921394,2.767697,1.0953879,9.421668,2.490518
1409527268047,1.5831659,9.3583355,2.6497827,1.0724005,9.429783,2.4697225
1409527268051,1.4520833,9.269751,2.694674,1.055322,9.438057,2.4453557
1409527268063,1.5059528,9.329605,2.747945,1.0392268,9.445662,2.4227865
1409527268081,1.6298528,9.345168,2.7371712,1.0239073,9.452625,2.4020612
1409527268083,1.6938977,9.351752,2.700061,1.0101016,9.458766,2.3836663
1409527268098,1.7016789,9.396045,2.5779567,0.9976533,9.464827,2.364768
1409527268115,1.6585833,9.436148,2.5151088,0.985915,9.471289,2.343727
1409527268116,1.5945383,9.595961,2.5103204,0.9750962,9.47764,2.3224838
1409527268131,1.5879543,9.674371,2.505532,0.96561986,9.483131,2.3039563
1409527268132,1.584363,9.764751,2.4797945,0.95713884,9.487901,2.2878017
1409527268146,1.5753847,9.81084,2.393603,0.94870013,9.492362,2.2727556
1409527268151,1.5622166,9.774927,2.2409728,0.9401825,9.496528,2.258851
1409527268163,1.5334862,9.721058,2.1775265,0.93148535,9.500519,2.2456367
1409527268181,1.1504139,9.527725,2.2182279,0.9222008,9.504412,2.2329571
1409527268183,1.5735891,9.665991,2.2481554,0.90911716,9.508066,2.2227356
1409527268196,1.2509704,9.38168,2.3995886,0.90057045,9.510866,2.214231
1409527268213,0.94092125,9.31524,2.4480712,0.89117897,9.513031,2.2087166
1409527268214,1.3215994,9.512762,2.3822308,0.87929434,9.515221,2.2040462
1409527268232,1.1773487,9.353547,2.2631192,0.8701732,9.517399,2.1982508
1409527268233,1.2066777,9.481039,2.1068976,0.86182845,9.519566,2.1921437
1409527268246,1.204882,9.521142,2.0087352,0.85411,9.522055,2.1843467
1409527268252,1.0319009,9.469068,1.9333179,0.8470865,9.524774,2.1752112
1409527268264,1.2515689,9.573814,1.9087774,0.84028244,9.527415,2.166257
1409527268280,1.1857284,9.375095,1.9752164,0.8365247,9.529766,2.157357
1409527268285,1.103727,9.362526,1.9141643,0.83273596,9.531796,2.1498358
1409527268298,0.8882488,9.277532,1.6364368,0.82736987,9.534026,2.1420085
1409527268313,0.83856916,9.34038,1.6681601,0.8188977,9.537225,2.1309986
1409527268314,0.712275,9.375694,1.7280151,0.81061816,9.540598,2.1190317
1409527268333,0.5494693,9.423578,1.690905,0.8018941,9.544007,2.1069636
1409527268334,0.8038532,9.515755,1.6777369,0.7907401,9.548175,2.0922453
1409527268357,0.6410475,9.36492,1.6334441,0.78212535,9.552751,2.0745168
1409527268358,0.5446809,9.281123,1.5412674,0.7746419,9.557306,2.0562599
1409527268363,0.6817489,9.214086,1.5532384,0.76696914,9.562081,2.0368502
1409527268379,0.6775591,8.971074,1.5891514,0.76219916,9.567006,2.0154047
