time,acc_x,acc_y,acc_z,gravity_x,gravity_y,gravity_z
1409526651998,1.62686,9.022549,2.7365725,1.2230489,9.48493,2.170407
1409526651999,1.7304093,9.114127,3.0095115,1.2232207,9.485228,2.1690059
1409526652003,1.9554642,9.31524,2.7030537,1.2251194,9.484934,2.169222
1409526652035,2.034473,9.729437,2.6473885,1.2276944,9.484411,2.1700475
1409526652037,2.0177135,9.931149,2.5965118,1.2291644,9.4845915,2.1684318
1409526652038,1.9416976,10.002377,2.48578,1.2322507,9.484729,2.1660728
1409526652042,1.851915,9.918579,2.2523453,1.2361064,9.485072,2.1623716
1409526652066,1.7250223,9.966463,2.1757307,1.2407401,9.486756,2.1523037
1409526652067,1.6280571,10.070611,2.260725,1.2438062,9.489868,2.136763
1409526652074,1.6154876,10.269928,2.2876596,1.2428888,9.492171,2.1270454
1409526652095,1.6502035,10.794258,2.2278047,1.2362137,9.492092,2.1312842
1409526652097,1.6262615,10.899005,2.1894975,1.2238141,9.490572,2.1451592
1409526652103,2.6629508,12.010512,1.9153614,1.2065666,9.488671,2.163266
1409526652136,1.6035166,11.159973,2.4109612,1.1955047,9.486793,2.177595
1409526652138,1.661576,11.097125,2.4366987,1.1669706,9.484503,2.2028987
1409526652140,1.6603789,10.89661,2.5288756,1.1223857,9.4831505,2.2317088
1409526652143,1.4437037,10.430939,2.653374,1.0610555,9.4829235,2.2624564
1409526652171,1.1174936,9.98442,2.7012582,0.9916701,9.482934,2.293678
1409526652173,0.98341835,10.255563,2.7539306,0.9055026,9.485834,2.3171992
1409526652174,0.7751228,10.113707,2.6821043,0.8130789,9.492857,2.322703
1409526652198,0.4321534,9.203311,2.496554,0.7276498,9.503297,2.3083026
1409526652199,0.0688333,8.220491,2.3481133,0.6569899,9.51571,2.278159
1409526652204,-0.24061728,7.9750857,2.1679497,0.60182476,9.52897,2.237623
1409526652222,-0.42197806,8.60117,2.0266917,0.56274366,9.542435,2.189895
1409526652223,-0.18914193,8.955511,1.5388732,0.53948873,9.555943,2.136192
1409526652240,0.05925649,10.180744,1.2719196,0.53456235,9.569712,2.0749147
1409526652242,-0.0011971008,11.327567,1.5233108,0.5466667,9.583311,2.007907
1409526652260,0.12270284,11.616667,1.6729485,0.56852454,9.595254,1.9437755
1409526652273,0.3800795,11.11568,1.5023615,0.59626377,9.602839,1.8974597
1409526652275,1.2108675,9.0081835,1.0594343,0.63995767,9.604926,1.8725024
1409526652291,1.1492168,8.016984,1.2036849,0.7082402,9.602015,1.8628228
1409526652294,1.1522095,8.161834,1.5334862,0.7890847,9.595666,1.8630466
1409526652308,1.6430209,9.31105,1.6142905,0.87234926,9.587316,1.8689007
1409526652322,1.3437457,9.175778,1.8674773,0.95124346,9.578653,1.8748183
1409526652323,1.0600328,9.066243,2.042254,1.0160254,9.570306,1.8834348
1409526652339,1.1893197,9.665991,1.9674352,1.0578345,9.563633,1.8942759
1409526652342,0.9995792,9.645041,2.2451627,1.0724744,9.560707,1.9008062
1409526652364,1.0522517,9.057863,1.8076223,1.054894,9.5618515,1.9048791
