index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
0,0.531028466871,1.0,0.605280726559,0.0103608377285,0.0663996216062,0.00682468304112
1,0.843980548374,0.863215947642,0.749599469964,0.0416560458787,0.0527212163704,0.00760719129943
2,1.0,0.587058765361,0.759278796734,0.0572579910414,0.0251054981423,0.00857512397642
3,0.961002112111,0.413411249074,0.779993264219,0.0533582022524,0.00774074651364,0.0106465707249
4,0.890125048512,0.340888231799,0.689361607009,0.0462704958925,0.000488444786067,0.00158340500396
5,0.855418351079,0.322295195494,0.722889241748,0.0427998261493,0.00137085884442,0.00493616847785
6,0.810378009923,0.299968938201,0.853595708453,0.0382957920336,0.00360348457369,0.0180068151483
7,0.766128365083,0.283764991432,0.91172456933,0.0338708275496,0.00522387925055,0.023819701236
8,0.744422543521,0.289652787135,0.915853377656,0.0317002453934,0.00463509968027,0.0242325820687
9,0.70680627732,0.293154037256,0.9071901918,0.0279386187734,0.00428497466821,0.0233662634831
10,0.606625562201,0.287430530864,0.855153526437,0.0179205472614,0.00485732530737,0.0181625969468
11,0.514457146006,0.291439186087,0.818914587857,0.00870370564192,0.00445645978507,0.0145387030887
12,0.488598918812,0.321047012891,0.799713312976,0.00611788292255,0.00149567710471,0.0126185756006
13,0.48181208607,0.348070338623,0.762271985444,0.00543919964836,0.00120665546854,0.00887444284738
14,0.477790536437,0.33296630549,0.739619667763,0.00503704468503,0.000303747844781,0.00660921107932
15,0.47233260593,0.304205745722,0.748801352763,0.00449125163436,0.00317980382161,0.00752737957937
16,0.488466122071,0.272193505376,0.75130249161,0.00610460324849,0.00638102785615,0.007777493464
17,0.533464137598,0.24448174968,0.741428471626,0.0106044048011,0.0091522034258,0.00679009146565
18,0.575817242141,0.217120704332,0.761103580297,0.0148397152554,0.0118883079606,0.00875760233271
19,0.606435179833,0.191099131684,0.821721717485,0.0179015090247,0.0144904652254,0.0148194160515
20,0.62419525352,0.179636713653,0.878672866574,0.0196775163934,0.0156367070285,0.0205145309604
21,0.63613095491,0.197130925413,0.880266843562,0.0208710865324,0.0138872858525,0.0206739286592
22,0.642388627993,0.244173032303,0.828383988043,0.0214968538406,0.00918307516353,0.0154856431073
23,0.622922840963,0.285792438062,0.776532709437,0.0195502751376,0.00502113458762,0.0103005152467
24,0.584210700741,0.286389033934,0.771709439541,0.0156790611154,0.00496147500035,0.00981818825711
25,0.547139881174,0.264492898498,0.810118773848,0.0119719791587,0.00715108854402,0.0136591216878
26,0.52484047748,0.243152313835,0.831857658665,0.00974203878938,0.00928514701026,0.0158330101695
27,0.490898444751,0.238978940957,0.822121787785,0.00634783551645,0.00970248429814,0.0148594230815
28,0.422005215352,0.243891356706,0.816380934138,0.000541487423424,0.0092112427232,0.0142853377169
29,0.31593373461,0.245089358166,0.816719722109,0.0111486354976,0.00909144257715,0.0143192165139
30,0.218419860438,0.245750948405,0.794073349677,0.0209000229148,0.00902528355332,0.0120545792707
31,0.149123172941,0.251741795124,0.736360538884,0.0278296916645,0.00842619888135,0.00628329819139
32,0.119497391282,0.25504288428,0.665415635148,0.0307922698305,0.00809608996577,0.000811192182225
33,0.122592535801,0.252063030523,0.612741851624,0.0304827553785,0.00839407534154,0.00607857053455
34,0.145870090981,0.239910160666,0.597688472414,0.0281549998605,0.00960936232719,0.00758390845557
35,0.170073338352,0.225569693187,0.625996319967,0.0257346751234,0.0110434090751,0.00475312370031
36,0.172025002778,0.21535942908,0.678771923479,0.0255395086809,0.0120644354858,0.000524436650893
37,0.150850930112,0.213235884193,0.709990282994,0.0276569159474,0.0122767899745,0.00364627260242
38,0.133852801339,0.223685524023,0.684467171293,0.0293567288248,0.0112318259915,0.00109396143235
39,0.140347717017,0.238534663738,0.615968306576,0.0287072372569,0.00974691202004,0.00575592503938
40,0.174219591303,0.255214463571,0.562864283134,0.0253200498283,0.00807893203671,0.0110663273836
41,0.227100766126,0.274853529367,0.588829304727,0.020031932346,0.00611502545707,0.00846982522425
42,0.238640367204,0.295323524593,0.677365745085,0.0188779722382,0.00406802593449,0.000383818811546
43,0.178871655783,0.30580036318,0.801198383671,0.0248548433803,0.00302034207576,0.0127670826701
44,0.0704402918137,0.315372531815,0.8531471681,0.0356979797773,0.00206312521229,0.017961961113
45,0.0163330754681,0.336112899217,0.781921606085,0.0411087014118,1.09115279305e-05,0.0108394049115
46,0.0601480725361,0.364440286986,0.704478235523,0.036727201705,0.00284365030478,0.00309506785536
47,0.161705792698,0.386289114422,0.682751434371,0.0265714296889,0.00502853304845,0.000922387740071
48,0.249239229764,0.398729760902,0.658747702343,0.0178180859822,0.00627259769643,0.00147798546272
49,0.300364196778,0.396030150729,0.607455544732,0.0127055892808,0.00600263667912,0.0066072012238
50,0.297740194749,0.375987345591,0.616469141617,0.0129679894837,0.00399835616529,0.00570584153529
51,0.244136858906,0.350814053357,0.641499675043,0.018328323068,0.00148102694195,0.00320278819271
52,0.211420780098,0.324859635041,0.612704786397,0.0215999309489,0.00111441488968,0.00608227705733
53,0.265703575435,0.275175244745,0.658155049959,0.0161716514152,0.00608285391927,0.00153725070107
54,0.411962807101,0.214027351957,0.752850194941,0.00154572824849,0.0121976431981,0.00793226379708
55,0.591627146681,0.188392879617,0.836129019351,0.0164207057094,0.0147610904321,0.0162601462381
56,0.750810181365,0.256928226003,0.936986311536,0.0323390091779,0.00790755579345,0.0263458754566
57,0.837932657254,0.439174057337,0.966060366713,0.0410512567667,0.0103170273399,0.0292532809743
58,0.863946291381,0.726748453951,0.957451092356,0.0436526201795,0.0390744670013,0.0283923535386
59,0.796757505788,0.940083256645,0.988385371446,0.0369337416201,0.0604079472707,0.0314857814477
60,0.712852393498,0.987105550241,1.0,0.0285432303912,0.0651101766303,0.032647244303
61,0.718514538955,0.954261953699,0.889009874928,0.0291094449369,0.0618258169761,0.0215482317958
62,0.692366331882,0.797157679052,0.661346549021,0.0264946242296,0.0461153895114,0.00121810079485
63,0.638657527393,0.561431864152,0.399584810466,0.0211237437807,0.0225428080214,0.0273942746504
64,0.651522700261,0.34231124201,0.204145544757,0.0224102610674,0.000630745807211,0.0469382012213
65,0.704936098409,0.232018417449,0.171325650846,0.0277516008822,0.0103985366489,0.0502201906124
66,0.706563962315,0.243703201893,0.255579352014,0.0279143872729,0.00923005820454,0.0417948204955
67,0.644858157241,0.271344166366,0.360433065931,0.0217438067654,0.00646596175715,0.0313094491038
68,0.527502760482,0.249820105646,0.432866499673,0.0100082670896,0.00861836782922,0.0240661057296
69,0.386714844048,0.249635826066,0.465186232799,0.00407052455383,0.00863679578715,0.0208341324171
70,0.274353814299,0.270984486477,0.513054765325,0.0153066275288,0.00650192974614,0.0160472791645
71,0.241762349607,0.25937371687,0.611678191608,0.0185657739979,0.00766300670677,0.00618493653614
72,0.259740854878,0.21846480965,0.718683106981,0.0167679234709,0.0117538974288,0.00451555500113
73,0.300786594523,0.166381184396,0.764627668118,0.0126633495063,0.0169622599542,0.00911001111482
74,0.352339634632,0.10846796633,0.741390191,0.00750804549546,0.0227535817608,0.00678626340299
75,0.385144847478,0.0634468187919,0.691089652838,0.00422752421081,0.0272556965146,0.00175620958681
76,0.407890819099,0.0273839214801,0.657425184985,0.00195292704873,0.0308619862458,0.00161023719849
77,0.417147309737,0.00674743435617,0.643572099269,0.00102727798496,0.0329256349582,0.00299554577009
78,0.423165434984,0.0,0.636576737566,0.000425465460244,0.0336003783938,0.00369508194039
79,0.42326267585,0.0082164658471,0.621944460485,0.000415741373688,0.0327787318091,0.00515830964848
80,0.416867942906,0.0302430375891,0.60526999692,0.00105521466803,0.0305760746349,0.00682575600494
81,0.399467007038,0.0600576783935,0.587080043873,0.00279530825482,0.0275946105544,0.00864475130964
82,0.382360205241,0.0908336328662,0.572228517971,0.00450598843451,0.0245170151072,0.0101299038999
83,0.362567353203,0.121048590985,0.54961757658,0.00648527363831,0.0214955192953,0.012390998039
84,0.329999587103,0.162411321028,0.521986689721,0.00974205024838,0.017359246291,0.0151540867248
85,0.28168568072,0.212061808125,0.504076062049,0.0145734408867,0.0123941975813,0.0169451494921
86,0.218830090011,0.268303805354,0.499087626868,0.0208589999576,0.00676999785842,0.0174439930101
87,0.169417855211,0.326714269832,0.486181431774,0.0258002234376,0.000928951410635,0.0187346125195
88,0.134637211025,0.381829919934,0.464608496031,0.0292782878561,0.00458261359958,0.0208919060939
89,0.127544822713,0.41090995753,0.44520808697,0.0299875266873,0.00749061735924,0.022831947
90,0.131449540926,0.411178435334,0.459689074698,0.0295970548661,0.0075174651396,0.0213838482271
91,0.224926471596,0.41497548249,0.448177773291,0.0202493617991,0.00789716985518,0.0225349783679
