index,acc_x,acc_y,acc_z,dev_x,dev_y,dev_z
0,0.099736380962,0.991064720158,0.84570212048,0.0463716522631,0.0595068563824,0.03074291892
1,0.0706437730557,0.952456221036,0.93612910257,0.0492809130538,0.0556460064701,0.039785617129
2,0.0847915037143,0.905076341144,0.969165445334,0.0478661399879,0.050908018481,0.0430892514054
3,0.13094899589,0.836111392753,0.912393770529,0.0432503907704,0.0440115236419,0.0374120839249
4,0.160166464311,0.767752044118,0.856798988734,0.0403286439282,0.0371755887784,0.0318526057454
5,0.134568592281,0.709362429061,0.815394398973,0.0428884311313,0.0313366272727,0.0277121467693
6,0.11909070626,0.657391392641,0.725864131271,0.0444362197333,0.0261395236307,0.0187591199991
7,0.141887070346,0.614611737937,0.623172607921,0.0421565833247,0.0218615581602,0.00848996766405
8,0.169830172048,0.566881659979,0.582462019351,0.0393622731546,0.0170885503645,0.00441890880712
9,0.210101701342,0.518297645181,0.613125118697,0.0353351202252,0.0122301488847,0.00748521874175
10,0.248712126754,0.457732042112,0.673399390205,0.031474077684,0.00617358857777,0.0135126458925
11,0.300617650843,0.398230809093,0.658955399153,0.026283525275,0.000223465275918,0.0120682467873
12,0.355725951762,0.354561158893,0.627667563393,0.0207726951832,0.00414349974414,0.0089394632113
13,0.401414516864,0.323696010685,0.603416784533,0.0162038386729,0.00723001456489,0.00651438532528
14,0.441021334344,0.303661061711,0.599331349431,0.012243156925,0.00923350946232,0.00610584181515
15,0.481810916408,0.29099145428,0.59832572166,0.00816419871859,0.0105004702054,0.00600527903798
16,0.50985709925,0.278492419162,0.588721039753,0.00535958043435,0.0117503737172,0.00504481084725
17,0.535172420747,0.268193540177,0.566324656155,0.00282804828462,0.0127802616157,0.00280517248748
18,0.543637894321,0.257796553978,0.537637189685,0.00198150092729,0.0138199602356,6.35741595101e-05
19,0.543400203367,0.254016993663,0.543479484284,0.0020052700226,0.0141979162671,0.000520655300376
20,0.540361569253,0.254519961145,0.566362213377,0.00230913343401,0.0141476195189,0.00280892820968
21,0.534782116945,0.257410830108,0.599740123961,0.00286707866483,0.0138585326226,0.00614671926806
22,0.531271931167,0.262572553789,0.645744866005,0.00321809724268,0.0133423602545,0.0107471934725
23,0.536982659224,0.266238667055,0.688774345138,0.00264702443695,0.0129757489279,0.0150501413858
24,0.538346103088,0.268656887521,0.724869122612,0.00251068005051,0.0127339268813,0.0186596191332
25,0.53227231612,0.269566589044,0.751915101776,0.0031180587473,0.012642956729,0.0213642170496
26,0.530963505304,0.267642128028,0.782358586467,0.00324893982898,0.0128354028306,0.0244085655187
27,0.536160287227,0.263889440219,0.811435225343,0.00272926163666,0.0132106716116,0.0273162294063
28,0.536921299044,0.258688506063,0.833601349671,0.00265316045497,0.0137307650272,0.0295328418391
29,0.540183004468,0.245974564646,0.836551794741,0.00232698991259,0.0150021591688,0.0298278863461
30,0.541524707375,0.229017599094,0.820530216616,0.00219281962179,0.016697855724,0.0282257285336
31,0.545648668952,0.203765535684,0.783096924549,0.0017804234641,0.019223062065,0.0244823993269
32,0.547027779437,0.178775239595,0.746040088056,0.0016425124156,0.021722091674,0.0207767156776
33,0.544379349312,0.158124406213,0.702111295004,0.0019073554281,0.0237871750121,0.0163838363724
34,0.543282793892,0.141403970047,0.638439456584,0.00201701097013,0.0254592186288,0.0100166525304
35,0.53141892638,0.122805585837,0.593887068675,0.00320339772138,0.0273190570497,0.0055614137395
36,0.516649478661,0.108424990214,0.536644462497,0.00468034249319,0.028757116612,0.000162846878271
37,0.50711055265,0.0908588726007,0.483227457667,0.00563423509432,0.0305137283734,0.00550454736126
38,0.507625960931,0.0740086544642,0.4436891392,0.0055826942662,0.032198750187,0.00945837920798
39,0.515544913685,0.0606274723052,0.419893802292,0.00479079899084,0.0335368684029,0.0118379128988
40,0.519158276708,0.0525080815511,0.387399864104,0.00442946268851,0.0343488074783,0.0150873067176
41,0.524952366026,0.0422884931579,0.364948889968,0.00385005375671,0.0353707663176,0.0173324041312
42,0.528371247666,0.0337944231764,0.337245214334,0.00350816559275,0.0362201733158,0.0201027716946
43,0.541128464518,0.0217004229806,0.309553909057,0.0022324439075,0.0374295733354,0.0228719022223
44,0.560294887077,0.0114164521208,0.277472493541,0.000315801651633,0.0384579704213,0.0260800437739
45,0.579201644172,0.00396629223323,0.248328878206,0.00157487405785,0.0392029864101,0.0289944053074
46,0.597540582746,0.00237489371257,0.229684013833,0.00340876791521,0.0393621262622,0.0308588917447
47,0.619881640852,0.00178794778562,0.223472159806,0.00564287372591,0.0394208208549,0.0314800771474
48,0.642316741177,0.00163468279222,0.217418967299,0.00788638375838,0.0394361473542,0.0320853963981
49,0.668285448487,0.00190012705004,0.219106947989,0.0104832544894,0.0394096029284,0.0319165983291
50,0.694044914008,0.0,0.227934036732,0.0130592010414,0.0395996156334,0.0310338894548
51,0.716267321012,0.001265703197,0.249199521625,0.0152814417419,0.0394730453137,0.0289073409655
52,0.737541310923,0.00513511578286,0.280000212597,0.017408840733,0.0390861040551,0.0258272718683
53,0.757873030512,0.0141762827838,0.322635130606,0.0194420126918,0.038181987355,0.0215637800674
54,0.774833146903,0.0222533933865,0.368657506671,0.0211380243309,0.0373742762948,0.0169615424609
55,0.780780052146,0.0301761067841,0.409207366215,0.0217327148552,0.036582004955,0.0129065565065
